X,Y,Island,TMK,Uid,In_2017_CP_zone,BlockBk_ID,BlockGp_ID,Track_ID,Flikr_ID,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,rainfall_in_Rank,Wave_pwr_Rank,OSDS_Density_perAcre_Rank,UserDays_Rank,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,Swim_beach_Rank,Fish_Rank,Coral_Rank,Priority_mean
-157.001524589,21.0819788354,Molokai,254009055,-157.00152_21.08197,,22122,789,318,flk_1884_Maui,25.312181171946456,7.381862445376199,8.74774908686679,13.937724444759878,41.47039879907028,68.58662994352667,98.79893532148687,94.75010983156572,4.095904095904095,31.296666666666663,0,0,0,100,66,37.35854412047797
-157.001155909,21.0819716244,Molokai,254009056,-157.00115_21.08197,,21498,789,318,flk_1884_Maui,25.191712846177396,6.890613080823507,8.800114829510242,14.01087939354787,38.33341414918227,67.71472967355959,98.79893532148687,100.0,4.095904095904095,31.296666666666663,0,0,0,100,66,37.408864670457234
-157.052914569,21.1106978538,Molokai,252011032,-157.05291_21.11069,,22115,845,318,flk_2057_Maui,4.976492557753409,27.559915365836023,9.548064235129642,7.5034485309588925,29.558128517779036,54.967241863385794,100.0,4.384109622328354,0.0999000999000999,27.721666666666664,0,0,0,33,66,24.354597830649194
-157.053374855,21.1314039218,Molokai,252012005,-157.05337_21.13140,,21526,829,295,flk_2080_Maui,1.952162138419337,20.525038639086173,12.897136090696126,6.923444005127015,5.201899871707369,42.45979462439449,65.73168377088139,3.4893896885332962,0.0999000999000999,17.756,0,0,0,0,66,16.20242992858302
-157.053615,21.128990877,Molokai,252012021,-157.05361_21.12899,,21526,829,295,flk_2081_Maui,2.1091579587617515,22.927724861859133,12.4324065818066,6.981255023395986,5.8289946358863824,43.61753643407708,100.0,3.4893896885332962,0.0999000999000999,13.466,0,0,0,0,66,18.463491018948023
-157.017226435,21.1542651778,Molokai,252012031,-157.01722_21.15426,,20367,829,295,flk_2080_Maui,2.155557739107077,17.066800198250075,38.69409422215359,7.507219430822648,1.7669984757638948,22.742156657367794,65.73168377088139,5.278820529489697,0.0999000999000999,36.79666666666666,0,50,0,0,66,20.922659852693528
-157.015946899,21.15427313,Molokai,252012032,-157.01594_21.15427,,20367,829,295,flk_2080_Maui,2.175752260381036,15.215379450560102,37.42815926938294,7.553456637557552,1.7398656872163976,22.166431060104784,65.73168377088139,8.8576822114025,0.0999000999000999,33.221666666666664,0,50,0,0,66,20.679331807603564
-157.01490964,21.1539188844,Molokai,252012033,-157.01490_21.15391,,20367,829,295,flk_2080_Maui,2.1627318739822714,11.3507311715299,38.122066288541944,7.609475950749667,1.7550115375899307,22.166431060104784,65.73168377088139,9.752402145197557,0.0999000999000999,31.296666666666663,0,50,0,0,66,20.40314003767628
-157.013730914,21.1540972476,Molokai,252012034,-157.01373_21.15409,,20367,829,295,flk_2081_Maui,2.2100680421985817,9.429977200594081,36.885665167115214,7.643501839551585,1.7238224216231846,21.615953082649607,100.0,9.752402145197557,0.0999000999000999,36.79666666666666,0,50,0,0,66,22.810530444366442
-157.030178317,21.177666533,Molokai,252013003,-157.03017_21.17766,,23026,829,295,flk_2401_Maui,6.922700702623624,28.634871366153806,13.881260363701632,6.164205903011461,2.2712831571709424,24.22097505652643,7.983122620312488,3.4893896885332962,0.0999000999000999,24.356,0,0,0,100,66,18.934913930528918
-157.013182582,21.1499527133,Molokai,252010003,-157.01318_21.14995,,20097,845,318,flk_2058_Maui,1.9560941830583174,14.234352255545863,49.990139942993835,7.8861673005106905,2.0080583017186573,22.63196912939028,45.35339642179414,3.4893896885332962,0.0999000999000999,33.221666666666664,0,100,0,33,66,25.32474226600745
-157.051535211,21.10787241,Molokai,252011013,-157.05153_21.10787,,22115,845,318,flk_2058_Maui,6.125703421544365,98.95595529323555,9.276557059279838,7.64940749453901,81.68165236246271,58.708905737935545,45.35339642179414,3.4893896885332962,0.0999000999000999,33.221666666666664,33,0,0,33,66,31.770835616392745
-157.083793786,21.1069612276,Molokai,252011022,-157.08379_21.10696,,20908,845,318,flk_2075_Maui,11.204171549925379,54.81155388803357,6.541239468202015,6.161666003647831,58.22538614190268,59.483687238063624,88.19057892944684,3.4893896885332962,0.0999000999000999,38.721666666666664,0,0,0,0,66,26.195282644954805
-156.944072583,21.0661117937,Molokai,254001020,-156.94407_21.06611,,21424,845,318,flk_1823_Maui,17.592525581338272,49.5770113507607,51.99921409012522,87.69633069263686,47.211653539708934,69.29170891846597,58.86551129854926,6.173540463284755,1.0989010989010992,27.721666666666664,0,0,0,66,66,36.615204246695846
-156.95134662,21.06563617,Molokai,254001042,-156.95134_21.06563,,20152,845,318,flk_1832_Maui,59.03322390037575,14.049710602210977,55.13855197210721,58.02901555925143,31.648021985591768,69.50616325688856,58.86551129854926,26.752026727501363,0.0999000999000999,38.721666666666664,0,0,0,100,66,38.52291947126953
-156.950389822,21.0669553357,Molokai,254001094,-156.95038_21.06695,,20336,845,318,flk_1832_Maui,23.5612402165185,13.603580398924779,66.7884102374694,62.53105862279769,32.4187801295312,69.50616325688856,58.86551129854926,24.067866926116192,0.0999000999000999,27.721666666666664,0,0,0,100,66,36.34427852355749
-156.945309645,21.0639922655,Molokai,254001105,-156.94530_21.06399,,21424,845,318,flk_1822_Maui,45.39341084170966,26.295832331351555,48.25920851783875,72.81764354352379,44.012045486858526,69.33468098774692,58.86551129854926,4.384109622328354,1.0989010989010992,27.721666666666664,0,0,0,66,66,35.345534026364966
-156.996743796,21.0787746781,Molokai,254002015,-156.99674_21.07877,,20250,789,318,flk_1876_Maui,53.034658154347035,14.620601805894648,9.6195310574834,15.14859017216062,51.06540109603684,68.88150753235405,26.67673908922715,25.857306793706307,11.08891108891109,38.721666666666664,0,0,0,100,33,29.847660897119184
-157.035320477,21.101276672,Molokai,252032058,-157.03532_21.10127,,20510,845,318,flk_2039_Maui,9.342853283606162,10.69760283169938,9.44664310238233,8.910781550389078,29.959084727494567,58.36345304871159,100.0,16.910107455755732,4.095904095904095,27.721666666666664,0,0,0,100,66,29.42987311750731
-157.036015741,21.0996677472,Molokai,252032053,-157.03601_21.09966,,20510,845,318,flk_2039_Maui,12.474408789196314,7.950779301219793,9.143477506800203,8.90835104611854,44.16985969422517,60.48655880081644,100.0,12.436507786780442,4.095904095904095,31.296666666666663,0,0,0,100,66,30.464167579181844
-157.018034654,21.1602856805,Molokai,252013021,-157.01803_21.16028,,20814,829,295,flk_2468_Maui,2.667899732855137,10.616228673889907,27.627311433285577,7.19101652971916,1.7470701209809334,21.665993225100483,7.932333463257859,12.436507786780442,0.0999000999000999,33.11166666666667,0,0,0,100,33,17.206395182162417
-157.015166474,21.1550936152,Molokai,252013028,-157.01516_21.15509,,20368,829,295,flk_2079_Maui,2.2496584128650268,16.859926879196465,35.07810556067025,7.540205566384491,1.6790566525280084,22.166431060104784,65.73168377088139,9.752402145197557,0.0999000999000999,33.221666666666664,0,50,0,0,66,20.691935787626317
-157.01420677,21.15524208,Molokai,252013030,-157.01420_21.15524,,20368,829,295,flk_2080_Maui,2.2793439285993604,12.713016342187613,34.340930629066555,7.567017819500234,1.6704800293323108,21.615953082649607,65.73168377088139,9.752402145197557,0.0999000999000999,36.79666666666666,0,50,0,0,66,20.571159634265424
-157.01370749,21.155462848,Molokai,252013031,-157.01370_21.15546,,20368,829,295,flk_2079_Maui,2.312894404278939,11.2609308381431,33.580389720661366,7.5734842320817535,1.6616999261210301,21.25947089867398,65.73168377088139,8.8576822114025,0.0999000999000999,36.79666666666666,0,50,0,0,66,20.34232018458739
-157.013323999,21.1557825825,Molokai,252013032,-157.01332_21.15578,,20368,829,295,flk_2079_Maui,2.351164227214565,10.35007930983066,32.6808117120514,7.570588331044187,1.6420848411697295,21.25947089867398,65.73168377088139,8.8576822114025,0.0999000999000999,36.79666666666666,0,50,0,0,66,20.22267547125568
-157.020953169,21.1603554377,Molokai,252013034,-157.02095_21.16035,,20814,829,295,flk_2467_Maui,2.6103467801110614,21.970982919324218,28.37271963891376,7.093821054549594,1.906332247716574,22.185362433622824,7.932333463257859,12.436507786780442,0.0999000999000999,26.534000000000002,0,0,0,100,33,17.609487094945095
-157.019535811,21.1605238778,Molokai,252013035,-157.01953_21.16052,,20814,829,295,flk_2468_Maui,2.641663787303188,15.3943359446297,27.804697790033934,7.131797102391972,1.8210394875323124,22.185362433622824,7.932333463257859,12.436507786780442,0.0999000999000999,24.356,0,0,0,100,33,16.986909193030154
-157.011810934,21.16460789,Molokai,252014004,-157.01181_21.16460,,20813,829,295,flk_2420_Maui,3.497224297790618,20.753861388748586,22.88790981907387,7.178255478821965,1.7722958561533462,20.205872980142097,8.176469053781835,2.5946697547382382,0.0999000999000999,36.79666666666666,0,0,0,66,66,17.064208359721153
-157.056745318,21.1661197243,Molokai,252015060,-157.05674_21.16611,,23021,829,295,flk_2416_Maui,3.1434492702841044,94.9301698672915,11.756949087160844,5.847365769095638,3.235843239502029,28.94188128410004,8.265286490770704,18.699547323345847,1.0989010989010992,26.665999999999997,0,0,0,66,33,20.10569289536345
-157.006729228,21.1641875913,Molokai,252014058,-157.00672_21.16418,,20813,829,295,flk_2468_Maui,3.7832442254842196,29.071283738910587,29.38229734453794,7.3480533800727015,1.614291035342123,19.448524867334562,7.932333463257859,55.38288407626893,0.0999000999000999,36.79666666666666,0,0,0,100,33,21.590631926518377
-157.009802281,21.1584008573,Molokai,252014059,-157.00980_21.15840,,21897,829,295,flk_2076_Maui,2.726291768153404,17.54370120530096,26.315629840482462,7.554675737718491,1.6831675085743916,20.022541670149835,88.19057892944684,18.699547323345847,0.0999000999000999,36.79666666666666,0,50,0,0,66,22.375513383315933
-157.054989405,21.1653163078,Molokai,252015004,-157.05498_21.16531,,23021,829,295,flk_2432_Maui,3.0199672235675172,34.354998422958495,12.291797812204699,5.914928476004676,3.1819105756809942,28.460433449961826,8.394352082107288,34.80441586531974,0.0999000999000999,26.665999999999997,0,0,0,66,33,17.07924693384702
-157.055972917,21.1657436098,Molokai,252015005,-157.05597_21.16574,,23021,829,295,flk_2432_Maui,3.0870146910978136,100.0,11.989644735581932,5.877504254440573,3.2365181238911496,28.94188128410004,8.394352082107288,20.488987190935962,0.0999000999000999,26.665999999999997,0,0,0,66,33,20.51878683080366
-157.056138328,21.1671525715,Molokai,252015007,-157.05613_21.16715,,23021,829,295,flk_2417_Maui,3.31795977932132,33.94244961037642,11.748120610623337,5.836094637154254,3.206951403788585,28.495521764379678,8.265286490770704,20.488987190935962,0.0999000999000999,25.0,0,0,0,66,33,15.960084772483357
-157.051814912,21.164365898,Molokai,252030054,-157.05181_21.16436,,23021,829,295,flk_2431_Maui,2.8568831026721755,11.388857817053369,13.3012617797272,6.026761162236771,2.9953742353161155,28.01777124375175,8.394352082107288,40.17273546809008,0.0999000999000999,30.3625,0,0,0,66,33,16.17442646605699
-157.05167984,21.1649287799,Molokai,252030056,-157.05167_21.16492,,23021,829,295,flk_2433_Maui,2.930538933579676,13.842890442240657,13.235627559000571,6.014611851251477,2.9886214410675973,28.01777124375175,8.394352082107288,41.9621753356802,0.0999000999000999,25.0,0,0,0,66,33,16.099099265905288
-157.051535533,21.1654921278,Molokai,252030058,-157.05153_21.16549,,23021,829,295,flk_2416_Maui,3.007813134337165,17.646114075246626,13.169901242979401,6.002677895397025,2.9909953647307965,28.01777124375175,8.265286490770704,41.06745540188514,1.0989010989010992,26.665999999999997,0,0,0,66,33,16.462194396533317
-157.051462911,21.1657734494,Molokai,252030059,-157.05146_21.16577,,23021,829,295,flk_2416_Maui,3.0478400814704774,20.45189404809214,13.136277457630099,5.996724573222856,2.9834344879634522,28.01777124375175,8.265286490770704,41.06745540188514,1.0989010989010992,26.665999999999997,0,0,0,66,33,16.64877232557918
-157.05123621,21.1666162644,Molokai,252030062,-157.05123_21.16661,,23021,829,295,flk_2419_Maui,3.1746629388209353,38.982404093932,13.034353566089296,5.9790973182779945,2.9683824414340383,27.635068481015246,8.265286490770704,43.75161520327032,0.0999000999000999,26.665999999999997,0,0,0,66,33,17.970451375567375
-157.051057741,21.1669655099,Molokai,252030063,-157.05105_21.16696,,23021,829,295,flk_2420_Maui,3.2322338300036635,58.306886609841754,13.01270900487244,5.974013802135154,2.957440550543732,27.635068481015246,8.176469053781835,41.9621753356802,0.0999000999000999,26.665999999999997,0,0,0,66,66,21.334859784518276
-157.051138658,21.1673265533,Molokai,252030064,-157.05113_21.16732,,23021,829,295,flk_2421_Maui,3.2936989013353464,100.0,12.92031885326045,5.961737798708623,2.977984140004512,27.635068481015246,8.176469053781835,41.9621753356802,0.0999000999000999,26.665999999999997,0,0,0,66,66,24.112890177579086
-156.963680697,21.0696198527,Molokai,254003035,-156.96368_21.06961,,20336,845,318,flk_1841_Maui,33.43778107201081,100.0,25.654446165070908,33.26425730623762,31.616753419466708,71.58326700814474,100.0,11.541787852985385,0.0999000999000999,33.221666666666664,0,0,0,100,66,40.427990639365525
-156.999682186,21.0811266965,Molokai,254005043,-156.99968_21.08112,,23739,789,318,flk_1886_Maui,30.44297608120851,6.817627969642248,9.050330501124739,14.360343968746857,52.87583907871171,67.71472967355959,98.79893532148687,95.64464923268649,1.0989010989010992,31.296666666666663,0,0,0,100,66,38.273399972848985
-156.99468686,21.0782205086,Molokai,254006002,-156.99468_21.07822,,20518,789,318,flk_1877_Maui,61.14176015513819,81.12111867653611,10.010131409674512,15.680472639423304,36.12711672542088,71.77357912488091,26.67673908922715,17.804827389550788,12.08791208791209,33.221666666666664,0,0,0,100,33,33.24302159762871
-156.994055715,21.0781453709,Molokai,254006003,-156.99405_21.07814,,22119,845,318,flk_1877_Maui,63.92478766234544,63.09399845597028,10.132182295683762,15.845232540514829,34.32915948031796,70.83445334542485,26.67673908922715,18.699547323345847,12.08791208791209,33.221666666666664,0,0,0,100,33,32.12304526316059
-157.055920033,21.1680268098,Molokai,252015008,-157.05592_21.16802,,23021,829,295,flk_2419_Maui,3.4796066707797015,98.6588877720945,11.667951986481764,5.81877188115233,3.2360855498268983,28.495521764379678,8.265286490770704,24.067866926116192,0.0999000999000999,25.0,0,0,0,66,33,20.519325276100123
-157.055704805,21.1688966086,Molokai,252015009,-157.05570_21.16889,,23021,829,295,flk_2420_Maui,3.6563378071779757,47.616041981828786,11.583708450783835,5.801436247493378,3.0884339547950423,28.2026817752422,8.176469053781835,21.383707124731018,0.0999000999000999,30.956,0,0,0,66,66,19.504314433048943
-157.055427862,21.1699889573,Molokai,252015010,-157.05542_21.16998,,23021,829,295,flk_2421_Maui,3.904410529825656,22.8696987962254,11.47404119338124,5.779764490831669,2.9699298772281923,28.2026817752422,8.176469053781835,24.067866926116192,0.0999000999000999,26.665999999999997,0,0,0,66,66,17.7473841828355
-157.055689623,21.1713825515,Molokai,252015011,-157.05568_21.17138,,23021,829,295,flk_2397_Maui,4.278770426263628,12.346132198093573,11.208357077148772,5.7369856865262285,2.905008436582549,28.03686208065554,8.052302875200885,23.173146992321133,0.0999000999000999,26.665999999999997,0,0,0,66,66,16.96689772484616
-157.054832695,21.1708795941,Molokai,252015012,-157.05483_21.17087,,23021,829,295,flk_2396_Maui,4.1261101372070526,17.003673135233623,11.45375910526691,5.771140956629303,2.8956248249212946,27.77251317703798,8.176469053781835,21.383707124731018,0.0999000999000999,26.665999999999997,0,0,0,66,66,17.156593174313944
-157.053098438,21.1693467174,Molokai,252015014,-157.05309_21.16934,,23021,829,295,flk_2421_Maui,3.719392808985932,100.0,12.075331973890584,5.85541842404868,3.108764356751379,27.77251317703798,8.176469053781835,24.067866926116192,0.0999000999000999,30.956,0,0,0,66,66,23.18877712136751
-157.053609184,21.1685321256,Molokai,252015015,-157.05360_21.16853,,23021,829,295,flk_2421_Maui,3.555690827699757,38.422336729869755,12.101778221542702,5.864423241234932,3.071427056341442,28.042443020868046,8.176469053781835,28.541466595091478,0.0999000999000999,25.0,0,0,0,66,66,18.99172898975534
-157.053979297,21.1670568701,Molokai,252015017,-157.05397_21.16705,,23021,829,295,flk_2418_Maui,3.2851494597575637,53.981388160047814,12.263180800580354,5.894694292291701,3.0838567877359955,28.042443020868046,8.265286490770704,34.80441586531974,2.097902097902098,26.665999999999997,0,0,0,66,33,18.492287798351594
-157.054167787,21.1662944814,Molokai,252015018,-157.05416_21.16629,,23021,829,295,flk_2417_Maui,3.161521224657535,99.90891615280633,12.342086800287593,5.910353746686416,3.119469674885769,28.460433449961826,8.265286490770704,38.38329560049996,0.0999000999000999,30.3625,0,0,0,66,33,21.934250882697082
-157.057848146,21.1664241284,Molokai,252015019,-157.05784_21.16642,,23594,829,295,flk_2416_Maui,3.1825270166219326,34.16605861528013,11.470137406674333,5.810818503955244,3.2341803591568214,29.42945201551101,8.265286490770704,21.383707124731018,1.0989010989010992,26.665999999999997,0,0,0,66,33,16.247137908773485
-157.058656788,21.1666061542,Molokai,252015020,-157.05865_21.16660,,23594,829,295,flk_2416_Maui,3.2005721672325746,24.310246469117107,11.273434325891566,5.785317009148095,3.2639462853665,28.962255873803027,8.265286490770704,23.173146992321133,1.0989010989010992,30.956,0,0,0,66,33,15.952607114170121
-157.059438971,21.1668095341,Molokai,252015021,-157.05943_21.16680,,23594,829,295,flk_2416_Maui,3.2230286852655228,22.175085296439114,11.085976982278114,5.760140841352827,3.293246796791078,28.962255873803027,8.265286490770704,23.173146992321133,1.0989010989010992,26.665999999999997,0,0,0,66,33,15.513537937194842
-157.060320405,21.1664787532,Molokai,252015022,-157.06032_21.16647,,23594,829,295,flk_2416_Maui,3.1733680157095376,20.774897544713507,10.945092466756225,5.745892106450417,3.3379577169033587,29.950819064955635,8.265286490770704,24.96258685991125,1.0989010989010992,26.665999999999997,0,0,0,66,33,15.594720091004783
-157.059420263,21.1684629961,Molokai,252015023,-157.05942_21.16846,,23594,829,295,flk_2418_Maui,3.5228794597975144,100.0,10.890168903604408,5.719200729791284,3.3827401726179667,28.962255873803027,8.265286490770704,24.96258685991125,2.097902097902098,26.665999999999997,0,0,0,66,33,20.89793470587988
-157.059145066,21.1695750364,Molokai,252015024,-157.05914_21.16957,,23594,829,295,flk_2419_Maui,3.7542863292159776,28.690635252436213,10.80471622397718,5.698255131770083,3.247596954798521,28.648300193415327,8.265286490770704,22.27842705852608,0.0999000999000999,25.0,0,0,0,66,33,15.699160248987347
-157.058796536,21.1709661216,Molokai,252015025,-157.05879_21.17096,,23594,829,295,flk_2421_Maui,4.106019127165015,14.82114083175621,10.691218169026179,5.672042450508468,3.080514667669258,28.648300193415327,8.176469053781835,24.067866926116192,0.0999000999000999,26.665999999999997,0,0,0,66,66,17.201964767955907
-157.058520075,21.1720854132,Molokai,252015026,-157.05852_21.17208,,23594,829,295,flk_2396_Maui,4.440427841193202,10.495969745750177,10.593799189477512,5.650768805768099,3.206359877671057,28.466262540719438,8.176469053781835,20.488987190935962,0.0999000999000999,30.956,0,0,0,66,66,16.971662956346492
-157.05856072,21.1735090423,Molokai,252015027,-157.05856_21.17350,,23594,829,295,flk_2397_Maui,4.930957949141188,11.103792961640986,10.399257240367017,5.614414244447474,3.10027590114462,28.369456626423162,8.052302875200885,22.27842705852608,0.0999000999000999,26.665999999999997,0,0,0,66,66,16.8409856637861
-157.057814865,21.1733263685,Molokai,252015028,-157.05781_21.17332,,23594,829,295,flk_2397_Maui,4.898985936985691,9.183719908911323,10.547449921821803,5.636487610947129,3.014797086185622,28.369456626423162,8.052302875200885,24.067866926116192,0.0999000999000999,26.665999999999997,0,0,0,66,66,16.835797799499463
-157.057162406,21.1727887917,Molokai,252015029,-157.05716_21.17278,,23594,829,295,flk_2397_Maui,4.719948771879364,7.599101401379954,10.733614823488736,5.6654664453342365,2.965858383411121,28.03686208065554,8.052302875200885,24.96258685991125,0.0999000999000999,26.665999999999997,0,0,0,66,66,16.766776116077413
-157.056424067,21.1723652219,Molokai,252015030,-157.05642_21.17236,,23594,829,295,flk_2397_Maui,4.5864326792881,8.748535394061838,10.925222551960692,5.693889701672223,2.934133564173053,28.03686208065554,8.052302875200885,22.27842705852608,0.0999000999000999,26.665999999999997,0,0,0,66,66,16.6681137336959
-157.057108024,21.1711263713,Molokai,252015031,-157.05710_21.17112,,23594,829,295,flk_2396_Maui,4.195063562505217,10.848503385249028,10.978636043256115,5.70900475610944,2.9653611345155206,28.03686208065554,8.176469053781835,26.752026727501363,0.0999000999000999,26.665999999999997,0,0,0,66,66,17.09518845623161
-157.057617116,21.1690943876,Molokai,252015033,-157.05761_21.16909,,23594,829,295,flk_2420_Maui,3.6855525426209788,26.97217893592046,11.162898381471017,5.7482962019205965,3.234744586215495,28.648300193415327,8.176469053781835,26.752026727501363,0.0999000999000999,25.0,0,0,0,66,66,18.098691114849814
-157.057873758,21.1680507585,Molokai,252015034,-157.05787_21.16805,,23594,829,295,flk_2418_Maui,3.4688217415709763,71.00070299596162,11.251260807755932,5.76849307304094,3.2567916072342746,28.962255873803027,8.265286490770704,26.752026727501363,2.097902097902098,30.956,0,0,0,66,33,19.385302761036066
-157.061026097,21.1672565527,Molokai,252015035,-157.06102_21.16725,,20720,829,295,flk_2416_Maui,3.3031711222190125,17.034174966948676,10.71985491293809,5.7087885415242265,3.385157623413356,29.470095900450644,8.265286490770704,23.173146992321133,1.0989010989010992,26.665999999999997,0,0,0,66,33,15.188305176632463
-157.061798705,21.1674330453,Molokai,252015036,-157.06179_21.16743,,20809,829,295,flk_2416_Maui,3.3285661626942673,14.539512124866963,10.554384535546925,5.685077983493832,3.401450449544599,29.470095900450644,8.265286490770704,21.383707124731018,1.0989010989010992,26.665999999999997,0,0,0,66,33,14.89286545806667
-157.061077742,21.1686846764,Molokai,252015037,-157.06107_21.16868,,20809,829,295,flk_2417_Maui,3.572627308024928,31.10415576038265,10.551831594040385,5.672541473218472,3.352948777527919,29.470095900450644,8.265286490770704,22.27842705852608,0.0999000999000999,30.956,0,0,0,66,33,16.28825429752279
-157.060206823,21.1702070433,Molokai,252015038,-157.06020_21.17020,,20720,829,295,flk_2420_Maui,3.914322967107532,37.37157192209892,10.533084212324768,5.656608387773116,3.330277090583068,29.138078084932168,8.176469053781835,20.488987190935962,0.0999000999000999,25.0,0,0,0,66,66,18.3806199339625
-157.060477021,21.1711199166,Molokai,252015039,-157.06047_21.17111,,20720,829,295,flk_2421_Maui,4.15269266312346,22.640434265209247,10.377111459986894,5.627729609096307,3.334543601872516,28.93968203277072,8.176469053781835,19.594267257140906,0.0999000999000999,25.0,0,0,0,66,66,17.3295220028588
-157.060212737,21.1721932821,Molokai,252015040,-157.06021_21.17219,,20720,829,295,flk_2396_Maui,4.470654683827798,13.549832191198451,10.292969860711414,5.607845529912185,3.22233190450001,28.93968203277072,8.176469053781835,19.594267257140906,0.0999000999000999,26.665999999999997,0,0,0,66,66,16.84133017424956
-157.060202349,21.1738793259,Molokai,252015041,-157.06020_21.17387,,20720,829,295,flk_2397_Maui,5.083823645487226,21.36147336221733,10.089917074331051,5.567098486160536,3.0650120359345396,28.827671807613253,8.052302875200885,21.383707124731018,0.0999000999000999,30.956,0,0,0,66,66,17.7657937674384
-157.059419654,21.1737083385,Molokai,252015042,-157.05941_21.17370,,20720,829,295,flk_2397_Maui,4.997489766108863,14.878027343302955,10.234608079083698,5.589440951517158,3.0499707015327018,28.369456626423162,8.052302875200885,21.383707124731018,0.0999000999000999,26.665999999999997,0,0,0,66,66,17.021393571186703
-157.058939736,21.1704102111,Molokai,252015043,-157.05893_21.17041,,23594,829,295,flk_2421_Maui,3.957712304681467,18.608926491646553,10.736796322289912,5.6824371178155575,3.1325973252416324,28.648300193415327,8.176469053781835,19.594267257140906,0.0999000999000999,26.665999999999997,0,0,0,66,66,17.153560411060884
-157.058657945,21.1715309647,Molokai,252015044,-157.05865_21.17153,,23594,829,295,flk_2421_Maui,4.268212571095111,12.298619378168667,10.64245413256977,5.661293610380454,3.0911913870875765,28.466262540719438,8.176469053781835,23.173146992321133,0.0999000999000999,26.665999999999997,0,0,0,66,66,16.969569984401605
-157.051789181,21.1683224641,Molokai,252015048,-157.05178_21.16832,,23021,829,295,flk_2421_Maui,3.4842453587183875,28.688741508310784,12.565529922509466,5.917008892732157,2.925967485950345,27.635068481015246,8.176469053781835,33.90969593152468,0.0999000999000999,24.356,0,0,0,66,66,18.650575115629533
-157.060946817,21.1692209247,Molokai,252015049,-157.06094_21.16922,,20720,829,295,flk_2418_Maui,3.686319501436465,52.566335781700744,10.515169251517383,5.662675386728649,3.380392778268105,29.138078084932168,8.265286490770704,22.27842705852608,2.097902097902098,26.665999999999997,0,0,0,66,33,17.55043909545216
-157.060064224,21.1674878071,Molokai,252015050,-157.06006_21.16748,,23594,829,295,flk_2417_Maui,3.3440258937360072,25.526882370378413,10.880786274396126,5.7273275215477515,3.3272921922679,29.470095900450644,8.265286490770704,24.96258685991125,0.0999000999000999,26.665999999999997,0,0,0,66,33,15.818012240223927
-157.057264072,21.165485445,Molokai,252015006,-157.05726_21.16548,,23021,829,295,flk_2432_Maui,3.0428600258055565,47.15302941419209,11.723576889244876,5.850300246947864,3.2061917804756077,28.94188128410004,8.394352082107288,19.594267257140906,0.0999000999000999,26.665999999999997,0,0,0,66,33,16.91149060532762
-157.057116944,21.1660747478,Molokai,252015059,-157.05711_21.16607,,23021,829,295,flk_2416_Maui,3.133873309823861,87.53037819098014,11.678635904986297,5.838838945765866,3.235843239502029,28.94188128410004,8.265286490770704,20.488987190935962,1.0989010989010992,26.665999999999997,0,0,0,66,33,19.7252417103844
-157.05696004,21.1700721424,Molokai,252015032,-157.05696_21.17007,,23594,829,295,flk_2421_Maui,3.92048868086994,15.945205528308682,11.15638467000645,5.739597773079753,3.028510058490195,28.2026817752422,8.176469053781835,25.857306793706307,0.0999000999000999,33.134,0,0,0,66,66,17.817369628892365
-157.004665451,21.1613561382,Molokai,252016020,-157.00466_21.16135,,21897,829,295,flk_2078_Maui,3.3505695214847577,9.448961847246967,32.366715640759566,7.560400691631017,1.4917857711237668,19.125341242160452,66.9707918568752,67.01415294926753,0.0999000999000999,36.79666666666666,0,0,0,0,66,20.6816857524744
-157.004952992,21.1612219667,Molokai,252016021,-157.00495_21.16122,,21897,829,295,flk_2078_Maui,3.3161925012240974,9.141789645520372,31.751172653625265,7.558864671385465,1.507518590819711,19.125341242160452,66.9707918568752,71.48775261824282,0.0999000999000999,36.79666666666666,0,0,0,0,66,20.91706603642801
-157.005499401,21.1610057375,Molokai,252016023,-157.00549_21.16100,,21897,829,295,flk_2076_Maui,3.257781772590155,9.707640012680995,30.66297580864931,7.553696638017874,1.5325501269019006,19.125341242160452,88.19057892944684,61.64592361283434,0.0999000999000999,38.61166666666667,0,0,0,0,66,21.759203660656574
-157.0092159,21.1603092951,Molokai,252016045,-157.00921_21.16030,,21793,829,295,flk_2087_Maui,2.9845928233426164,12.182482997375226,25.134306565443538,7.47353311531726,1.6311772556005502,19.887470851343934,59.79760571246613,35.69913579911479,0.0999000999000999,33.221666666666664,0,50,0,0,33,18.740791459104724
-157.008505478,21.1607153572,Molokai,252016046,-157.00850_21.16071,,20813,829,295,flk_2088_Maui,3.0724902332094914,11.663869709035977,26.12732417996721,7.4748634205603235,1.6188179063788,19.887470851343934,82.18002811439268,44.64633513706537,0.0999000999000999,33.221666666666664,0,0,0,0,33,17.53285108790137
-157.00737014,21.1609588729,Molokai,252016047,-157.00737_21.16095,,20813,829,295,flk_2088_Maui,3.162440718825896,11.09886345682172,27.728451054267584,7.497762434806231,1.6009776762562193,19.497262104289987,82.18002811439268,49.11984453970352,0.0999000999000999,33.221666666666664,0,50,0,0,33,21.213813124395372
