,BATHS,B_ROOMS,CLASS_I,CLASS_II,CLASS_III,CLASS_IV,Class_type,EFFLUENT,FID,FID_,Field1,Island,NO_BATH,NO_STRUCT,N_FLUX,OSDS_QTY,OSDS_QTY_c,OSDS_QTY_calc,OSDS_TYP,P_FLUX,SOURCE,TMK,TTL_BDRMS,X,Y,commercial,type
337,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,337,29846,29846,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254010039,3.0,-156.997351725,21.0832773507, , 
338,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,338,29847,29847,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,254010040,3.0,-156.997047847,21.0834027545, , 
339,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,339,29848,29848,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254010041,3.0,-156.996922918,21.0835799149, , 
340,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,340,29849,29849,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254010042,2.0,-156.996690358,21.0838101102, , 
341,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,341,29850,29850,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,254010043,4.0,-156.996841383,21.0840218954, , 
342,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,342,29851,29851,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254010044,3.0,-156.996713917,21.0842088889, , 
343,0.0,0.0,0.0,0.0,0.0,1.0, ,1200.0,343,29852,29852,Molokai,2.0,1.0,0.274791,1.0,1.0,1.0,Cesspool,0.074943,DWELDAT Database,254010045,6.0,-156.996585828,21.084394923, , 
344,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,344,29853,29853,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254011015,3.0,-156.988343357,21.0784943776, , 
345,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,345,29854,29854,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,254011017,4.0,-156.987833698,21.0781361038, , 
346,0.0,0.0,0.0,0.0,0.0,1.0, ,900.0,346,29855,29855,Molokai,1.0,1.0,0.206093,1.0,1.0,1.0,Cesspool,0.056207,Cesspool Database,254011018,0.0,-156.98773347,21.0783927401, , 
347,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,347,29856,29856,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254011019,3.0,-156.98755651,21.0780587569, , 
348,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,348,29857,29857,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254011020,3.0,-156.987382448,21.0779818825, , 
349,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,349,29859,29859,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254011022,3.0,-156.986857201,21.0780245337, , 
350,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,350,29860,29860,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254011024,3.0,-156.986553113,21.0776306758, , 
351,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,351,29861,29861,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254011026,3.0,-156.986457431,21.0785040202, , 
352,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,352,29862,29862,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,IWS Database,254011027,3.0,-156.986672727,21.0785665653, , 
353,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,353,29863,29863,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254011028,3.0,-156.986880431,21.0786412992, , 
354,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,354,29865,29865,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,254011030,4.0,-156.987357593,21.0786775703, , 
355,0.0,0.0,0.0,0.0,0.0,1.0, ,900.0,355,29867,29867,Molokai,1.0,1.0,0.206093,1.0,1.0,1.0,Cesspool,0.056207,Cesspool Database,252020038,0.0,-157.005887905,21.1627346156, , 
356,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,356,29868,29868,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020039,3.0,-157.00612178,21.1627064604, , 
357,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,357,29869,29869,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020040,3.0,-157.006250575,21.1629079837, , 
358,0.0,0.0,0.0,0.0,0.0,1.0, ,1000.0,358,29872,29872,Molokai,4.0,4.0,0.228992,1.0,1.0,1.0,Cesspool,0.062453,IWS Database,252021001,5.0,-157.066330334,21.18101, , 
359,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,359,29873,29873,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252021002,3.0,-157.067862136,21.1812348979, , 
360,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,360,29874,29874,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252021003,3.0,-157.069426619,21.1815662132, , 
361,0.0,0.0,0.0,0.0,0.0,2.0, ,1200.0,361,29875,29875,Molokai,2.0,2.0,0.274791,2.0,2.0,2.0,Cesspool,0.074943,DWELDAT Database,252021005,6.0,-157.070989588,21.1819062018, , 
362,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,362,29876,29876,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252021006,3.0,-157.07255892,21.1822349233, , 
363,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,363,29877,29877,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252021009,3.0,-157.075663982,21.1829267609, , 
364,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,364,29881,29881,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,256006036,3.0,-156.85161485,21.0579714103, , 
365,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,365,29883,29883,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,256011018,3.0,-156.876974958,21.048996914, , 
366,0.0,0.0,0.0,0.0,0.0,2.0, ,800.0,366,29885,29885,Molokai,3.0,2.0,0.183194,2.0,2.0,2.0,Cesspool,0.049962,DWELDAT Database,256011023,4.0,-156.877557588,21.048032021, , 
367,0.0,0.0,0.0,0.0,0.0,1.0, ,200.0,367,29887,29887,Molokai,1.0,1.0,0.045798,1.0,1.0,1.0,Cesspool,0.01249,DWELDAT Database,256011025,1.0,-156.877266104,21.0489863978, , 
368,0.0,0.0,0.0,0.0,0.0,1.0, ,200.0,368,29890,29890,Molokai,1.0,1.0,0.045798,1.0,1.0,1.0,Cesspool,0.01249,DWELDAT Database,257001001,1.0,-156.761173444,21.0952057232, , 
369,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,369,29891,29891,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,257001003,2.0,-156.761875073,21.0960926881, , 
370,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,370,29892,29892,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,257001004,2.0,-156.761994535,21.0963998215, , 
371,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,371,29893,29893,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254011046,3.0,-156.987891049,21.0791126156, , 
372,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,372,29894,29894,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,254011049,3.0,-156.987065283,21.0788217208, , 
373,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,373,29896,29896,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012035,3.0,-157.002482296,21.0828873401, , 
374,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,374,29897,29897,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012036,3.0,-157.002373244,21.0830353957, , 
375,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,375,29898,29898,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012037,3.0,-157.00226492,21.0831834373, , 
376,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,376,29899,29899,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012038,3.0,-157.002155914,21.0833315754, , 
377,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,377,29900,29900,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012039,3.0,-157.002047288,21.0834792032, , 
378,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,378,29901,29901,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012040,3.0,-157.00193667,21.0836276311, , 
379,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,379,29902,29902,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254012043,2.0,-157.001610135,21.0840709493, , 
380,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,380,29903,29903,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012045,3.0,-157.001389198,21.084370202, , 
381,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,381,29904,29904,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012047,3.0,-157.001153601,21.0846871522, , 
382,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,382,29905,29905,Molokai,4.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,254012048,4.0,-157.001031475,21.0848536141, , 
383,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,383,29906,29906,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012049,3.0,-157.000902245,21.0850319968, , 
384,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,384,29907,29907,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012050,3.0,-157.000764133,21.0852203285, , 
385,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,385,29908,29908,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012051,3.0,-157.000618396,21.0854196536, , 
386,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,386,29909,29909,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012052,3.0,-157.00046496,21.0856299685, , 
387,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,387,29910,29910,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254012053,2.0,-157.00030255,21.0858529921, , 
388,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,388,29911,29911,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254012054,3.0,-157.00013604,21.0860836449, , 
389,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,389,29915,29915,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254013003,3.0,-156.953399531,21.0664068094, , 
390,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,390,29918,29918,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254013007,2.0,-156.954364232,21.0665937668, , 
391,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,391,29919,29919,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254013008,3.0,-156.954541164,21.066611179, , 
392,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,392,29920,29920,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,254013009,4.0,-156.954719376,21.0666206915, , 
393,0.0,0.0,0.0,0.0,0.0,2.0, ,1200.0,393,29924,29924,Molokai,2.0,2.0,0.274791,2.0,2.0,2.0,Cesspool,0.074943,DWELDAT Database,257007034,6.0,-156.795843313,21.0737565421, , 
394,0.0,0.0,0.0,0.0,0.0,2.0, ,1000.0,394,29925,29925,Molokai,4.0,2.0,0.228992,2.0,2.0,2.0,Cesspool,0.062453,DWELDAT Database,252024010,5.0,-157.097323942,21.169167749, , 
395,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,395,29926,29926,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252024011,3.0,-157.09888084,21.1695035542, , 
396,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,396,29927,29927,Molokai,0.0,0.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,TMK Database,252024014,3.0,-157.087242749,21.1631732992, , 
397,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,397,29928,29928,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252025002,4.0,-157.086648548,21.1719888709, , 
398,0.0,0.0,0.0,0.0,0.0,2.0, ,1400.0,398,29929,29929,Molokai,3.0,2.0,0.32059,2.0,2.0,2.0,Cesspool,0.087433,DWELDAT Database,252025004,7.0,-157.087260427,21.1761996486, , 
399,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,399,29932,29932,Molokai,2.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,257003086,2.0,-156.76241159,21.0954358211, , 
400,0.0,0.0,0.0,0.0,0.0,2.0, ,800.0,400,29933,29933,Molokai,3.0,2.0,0.183194,2.0,2.0,2.0,Cesspool,0.049962,DWELDAT Database,257004001,4.0,-156.770308387,21.0900094719, , 
401,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,401,29936,29936,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,257004008,3.0,-156.772788062,21.0878302443, , 
402,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,402,29937,29937,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,257004009,2.0,-156.773634703,21.0872370847, , 
403,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,403,29938,29938,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,257004010,2.0,-156.77535515,21.0894345768, , 
404,0.0,0.0,0.0,0.0,0.0,1.0, ,900.0,404,29940,29940,Molokai,3.0,3.0,0.206093,1.0,1.0,1.0,Cesspool,0.056207,Cesspool Database,257004019,0.0,-156.774660355,21.0865823461, , 
405,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,405,29942,29942,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,257006008,2.0,-156.791581386,21.0764430127, , 
406,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,406,29943,29943,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,257006009,2.0,-156.791309654,21.076650451, , 
407,0.0,0.0,0.0,0.0,0.0,1.0, ,900.0,407,29945,29945,Molokai,1.0,1.0,0.206093,1.0,1.0,1.0,Cesspool,0.056207,Cesspool Database,257006014,0.0,-156.789555597,21.077628896, , 
408,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,408,29948,29948,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,257006020,3.0,-156.78581896,21.0805712367, , 
409,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,409,29950,29950,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,257006035,3.0,-156.79344031,21.0764995598, , 
410,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,410,29951,29951,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252019008,3.0,-157.000113967,21.1614974851, , 
411,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,411,29955,29955,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020005,3.0,-157.007308604,21.1618966359, , 
412,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,412,29956,29956,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252020006,3.0,-157.007442058,21.1621075364, , 
413,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,413,29957,29957,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020007,3.0,-157.007559448,21.1623443059, , 
414,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,414,29958,29958,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020008,3.0,-157.007393528,21.1624702964, , 
415,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,415,29959,29959,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020009,3.0,-157.007152913,21.1625573022, , 
416,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,416,29960,29960,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252025005,3.0,-157.089752949,21.1727039236, , 
417,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,417,29961,29961,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252025007,4.0,-157.091020857,21.1727180707, , 
418,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,418,29963,29963,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252025009,4.0,-157.091933999,21.1772032755, , 
419,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,419,29964,29964,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252025010,4.0,-157.093634938,21.1775684407, , 
420,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,420,29965,29965,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252025012,3.0,-157.096750873,21.178237741, , 
421,0.0,0.0,1.0,0.0,0.0,0.0, ,800.0,421,29966,29966,Molokai,1.0,1.0,0.183194,1.0,1.0,0.0,Cesspool,0.049962,DWELDAT Database,252025013,4.0,-157.085076325,21.1717025027, , 
422,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,422,29967,29967,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252026001,3.0,-157.099191507,21.1748285179, , 
423,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,423,29968,29968,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252026002,4.0,-157.097788608,21.1807053162, , 
424,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,424,29969,29969,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252026004,3.0,-157.100381056,21.1767731183, , 
425,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,425,29970,29970,Molokai,3.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252026005,3.0,-157.100511274,21.182983786, , 
426,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,426,29972,29972,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252026010,4.0,-157.107799375,21.1806080599, , 
427,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,427,29973,29973,Molokai,2.0,2.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252026011,3.0,-157.109357338,21.1809423178, , 
428,0.0,0.0,0.0,0.0,0.0,2.0, ,600.0,428,29974,29974,Molokai,2.0,2.0,0.137396,2.0,2.0,2.0,Cesspool,0.037471,DWELDAT Database,252026012,3.0,-157.110915308,21.1812765601, , 
429,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,429,29975,29975,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252027001,3.0,-157.100768076,21.1659978828, , 
430,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,430,29976,29976,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252027002,4.0,-157.101057039,21.1660602951, , 
431,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,431,29977,29977,Molokai,1.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252027003,4.0,-157.101345596,21.1661222236, , 
432,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,432,29978,29978,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252027004,3.0,-157.101634153,21.1661841526, , 
433,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,433,29979,29979,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252027005,3.0,-157.101922515,21.1662467834, , 
434,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,434,29980,29980,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252027010,3.0,-157.100110826,21.1736738601, , 
435,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,435,29981,29981,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252027011,3.0,-157.099822107,21.1736125933, , 
436,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,436,29982,29982,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252027012,3.0,-157.099533537,21.1735506611, , 
437,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,437,29984,29984,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252027014,3.0,-157.098956579,21.173426121, , 
438,0.0,0.0,1.0,0.0,0.0,0.0, ,600.0,438,29985,29985,Molokai,2.0,2.0,0.137396,2.0,2.0,0.0,Cesspool,0.037471,DWELDAT Database,252027015,3.0,-157.102000183,21.1701501509, , 
439,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,439,29986,29986,Molokai,3.0,2.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,IWS Database,252027017,3.0,-157.104075563,21.1683597088, , 
440,0.0,0.0,0.0,0.0,0.0,3.0, ,1800.0,440,29987,29987,Molokai,7.0,3.0,0.412187,3.0,3.0,3.0,Cesspool,0.112415,DWELDAT Database,252027018,9.0,-157.105256172,21.1708700861, , 
441,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,441,29988,29988,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252027019,3.0,-157.106814027,21.1712043689, , 
442,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,442,29989,29989,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,252027020,4.0,-157.10837189,21.1715386378, , 
443,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,443,29990,29990,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252027021,3.0,-157.109929758,21.1718728919, , 
444,0.0,0.0,0.0,0.0,0.0,3.0, ,1800.0,444,29991,29991,Molokai,6.0,3.0,0.412187,3.0,3.0,3.0,Cesspool,0.112415,DWELDAT Database,252027022,9.0,-157.111390268,21.1721862423, , 
445,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,445,29992,29992,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,Cesspool Database,252027024,0.0,-157.113282606,21.1763541139, , 
446,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,446,29993,29993,Molokai,4.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,IWS Database,252027031,4.0,-157.113977946,21.1734939887, , 
447,0.0,0.0,0.0,0.0,0.0,2.0, ,1200.0,447,29994,29994,Molokai,4.0,2.0,0.274791,2.0,2.0,2.0,Cesspool,0.074943,DWELDAT Database,254017040,6.0,-156.971555914,21.07065871, , 
448,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,448,29996,29996,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254017052,3.0,-156.963465435,21.0688768738, , 
449,0.0,0.0,0.0,0.0,0.0,1.0, ,400.0,449,29997,29997,Molokai,1.0,1.0,0.091597,1.0,1.0,1.0,Cesspool,0.024981,DWELDAT Database,254017056,2.0,-156.964781973,21.0691599185, , 
450,0.0,0.0,0.0,0.0,0.0,1.0, ,200.0,450,30000,30000,Molokai,1.0,1.0,0.045798,1.0,1.0,1.0,Cesspool,0.01249,DWELDAT Database,254018013,1.0,-156.960247644,21.0676867427, , 
451,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,451,30008,30008,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,257003079,3.0,-156.758016859,21.1007946716, , 
452,0.0,0.0,0.0,0.0,0.0,1.0, ,800.0,452,30009,30009,Molokai,2.0,1.0,0.183194,1.0,1.0,1.0,Cesspool,0.049962,DWELDAT Database,257003080,4.0,-156.752813263,21.1016854307, , 
453,0.0,0.0,0.0,0.0,0.0,2.0, ,1200.0,453,30010,30010,Molokai,4.0,2.0,0.274791,2.0,2.0,2.0,Cesspool,0.074943,DWELDAT Database,257003081,6.0,-156.753383743,21.1012472951, , 
454,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,454,30011,30011,Molokai,2.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,252020010,3.0,-157.006975878,21.1624755915, , 
455,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,455,30012,30012,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254006034,3.0,-156.988413707,21.0766819322, , 
456,0.0,0.0,0.0,0.0,0.0,1.0, ,600.0,456,30013,30013,Molokai,1.0,1.0,0.137396,1.0,1.0,1.0,Cesspool,0.037471,DWELDAT Database,254006035,3.0,-156.988213441,21.07658498, , 
