X,Y,objectid,island,tmk,bldgval,bldexem,pittcode,homeownr,gisacres,osds_qty,class_i,class_ii,class_iii,class_iv,effluent,n_flux,p_flux,commercial,source,no_struct,ttl_bdrms,no_bath,prmt_no,prmt_id,uic_no,inject,wwtp,class,type,ownr_typ,wwtp_ownr,contact,eng,op_drc,comments
-156.953932419302,21.0707036747943,819,Molokai,254015048,268500,0,500,N,2.09785065,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.954991308077,21.0720533091218,820,Molokai,254015051,359500,300000,500,Y,1.99616004,1,1,0,0,0,900,0.0034065,0.006813,small business,IWS Database,1,0,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.955128604881,21.0726014632203,821,Molokai,254015052,262900,262900,100,Y,2.05762067,1,0,1,0,0,400,0.054504,0.019682, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.954931778572,21.0736917005068,822,Molokai,254015054,352900,300000,500,Y,1.99033991,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.954604877299,21.0741545302266,823,Molokai,254015055,219800,219800,500,Y,2.07482612,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.953971754246,21.0751383993164,824,Molokai,254015057,426200,300000,500,Y,2.20922633,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.953709949368,21.0756679589392,825,Molokai,254015058,314200,0,500,N,2.07379619,2,2,0,0,0,1200,0.004542,0.009084, ,IWS Database,2,6,4,-9999,-9999, , , ,-9999, , , , , , , 
-156.95353956924,21.076234932676,826,Molokai,254015059,425800,300000,500,Y,2.23033305,1,0,1,0,0,600,0.081756,0.029523, ,IWS Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.953304258096,21.0767889090318,827,Molokai,254015060,0,0,500,N,2.17549085,1,1,0,0,0,1000,0.003785,0.00757, ,IWS Database,0,5,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.952162155349,21.07582185128,828,Molokai,254015062,219800,219800,500,Y,2.00177534,1,0,0,0,1,200,0.0457985,0.0124905, ,DWELDAT Database,1,1,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.953407736144,21.0722536702977,829,Molokai,254015069,222700,0,500,N,2.13337943,1,0,1,0,0,600,0.081756,0.029523, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.952634207923,21.0712934254071,830,Molokai,254015072,156400,156400,500,Y,2.11031682,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.952301347308,21.0708362251468,831,Molokai,254015073,210200,210200,500,Y,1.94444415,2,2,0,0,0,800,0.003028,0.006056, ,IWS Database,2,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.952119841905,21.0703119484802,832,Molokai,254015074,0,0,500,N,1.97880028,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.952752035156,21.068780687876,833,Molokai,254015077,77400,0,500,N,1.93820267,1,1,0,0,0,200,0.000757,0.001514, ,IWS Database,1,1,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.953817838683,21.0681326250565,834,Molokai,254015079,345700,0,500,N,2.10156954,1,0,1,0,0,800,0.109008,0.039364, ,IWS Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.955567984067,21.0673820419174,835,Molokai,254015081,350900,300000,500,Y,2.30120954,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.9703728718,21.0717373737974,836,Molokai,254016002,174800,0,500,N,2.46040928,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.970612158802,21.0723388940689,837,Molokai,254016003,0,0,500,N,2.23531571,1,1,0,0,0,1000,0.003785,0.00757, ,IWS Database,1,5,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.971145150714,21.0742165465955,838,Molokai,254016004,184900,0,500,N,2.10308051,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.971467554641,21.0749458299776,839,Molokai,254016005,0,0,500,N,2.05602902,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.971176601708,21.0766092128349,840,Molokai,254016008,345200,300000,500,Y,2.04168056,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,1,4,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.971017299046,21.0777137066014,841,Molokai,254016010,0,0,500,N,2.06601578,1,0,1,0,0,800,0.109008,0.039364, ,IWS Database,0,4,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.970565552658,21.0789715150244,842,Molokai,254016012,1087700,300000,500,Y,2.05780655,1,1,0,0,0,1000,0.003785,0.00757, ,IWS Database,1,5,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.970176795464,21.0798604652017,843,Molokai,254016013,340900,0,500,N,2.11178793,2,0,0,0,2,600,0.1373955,0.0374715, ,DWELDAT Database,2,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.969389897189,21.0795879688721,844,Molokai,254016014,414200,300000,500,Y,2.02598237,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.969571681924,21.0778376056583,845,Molokai,254016015,113000,113000,500,Y,2.01385233,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,2,3,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.047705017058,21.1062478864435,846,Molokai,252008046,91200,91200,500,Y,4.08939414,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.049668243786,21.1069693869489,847,Molokai,252008047,73500,73500,500,Y,3.99609978,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.029618592682,21.0963869528112,848,Molokai,252008055,60900,0,500,N,1.04954286,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.046349561115,21.1027902081418,849,Molokai,252008060,79800,0,500,N,0.46409689,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.046085280796,21.1026782940379,850,Molokai,252008061,116200,116200,500,Y,0.44610849,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.045832199651,21.1025687466857,851,Molokai,252008062,108600,108600,500,Y,0.44575045,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.045569111984,21.1024568076409,852,Molokai,252008063,46700,46700,500,Y,0.48637,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.04597297343,21.103406202623,853,Molokai,252008064,48500,48500,500,Y,0.52625944,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.045703451024,21.1033028815464,854,Molokai,252008065,115200,0,500,N,0.46507071,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.045448472071,21.1031898164597,855,Molokai,252008066,34500,0,500,N,0.49866178,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.045185457046,21.1030774197068,856,Molokai,252008067,79600,79600,500,Y,0.49065019,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.044882596979,21.102947859038,857,Molokai,252008068,96100,96100,500,Y,0.46516362,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.044639473503,21.102838482584,858,Molokai,252008069,78700,78700,500,Y,0.44888486,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.044395807504,21.1027311695904,859,Molokai,252008070,139200,139200,500,Y,0.47461031,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.044134275691,21.1026259468727,860,Molokai,252008071,96100,96100,500,Y,0.49981188,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.043832720041,21.1024952615073,861,Molokai,252008072,97500,97500,500,Y,0.45065834,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.043581568367,21.1023907457276,862,Molokai,252008073,138300,128500,500,Y,0.4755778,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.043324915688,21.1022821253587,863,Molokai,252008074,65000,0,500,N,0.47571103,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.043081596535,21.1021756680802,864,Molokai,252008075,88700,0,500,N,0.43200081,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.030174851224,21.0966205698825,865,Molokai,252008076,60700,0,500,N,1.15575557,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.029300889839,21.0987404820276,866,Molokai,252008077,41600,41600,500,N,1.00476095,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.043195922458,21.1112754180238,867,Molokai,252008084,0,0,500,N,13.81814929,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.051921266219,21.1639758147316,868,Molokai,252015047,22500,22500,500,N,0.93872758,2,2,0,0,0,1200,0.004542,0.009084, ,IWS Database,0,6,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.04001155666,21.1025530394529,869,Molokai,252008090,122700,122700,500,Y,3.97862743,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.032010856592,21.0996232734943,870,Molokai,252008095,0,0,500,N,10.61540565,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.028018441848,21.0976622105073,871,Molokai,252008098,0,0,500,N,8.16298905,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.046768845957,21.105799160854,872,Molokai,252008102,94700,94700,500,Y,1.02460638,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.047498904727,21.1025512982222,873,Molokai,252008119,87400,87400,500,Y,1.80141198,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.050817708918,21.1067201653154,874,Molokai,252008120,280200,280200,500,Y,2.18618527,2,2,0,0,0,1400,0.005299,0.010598, ,IWS Database,1,7,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.046602658778,21.1060700141485,875,Molokai,252008122,96100,96100,500,Y,1.00711218,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.046449622722,21.1063807443912,876,Molokai,252008123,96100,96100,500,Y,1.20210901,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.046440354797,21.1037225629151,877,Molokai,252008124,0,0,500,N,1.02396425,1,1,0,0,0,800,0.003028,0.006056, ,IWS Database,0,4,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.047188114578,21.1011940281922,878,Molokai,252008127,241000,241000,500,Y,1.0126964,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.040158839281,21.0961697842746,879,Molokai,252009002,106600,106600,500,Y,0.50217795,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.040061493171,21.0965073568344,880,Molokai,252009003,192600,192600,500,Y,0.50397906,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.039824933973,21.0969693116801,881,Molokai,252009004,136200,136200,500,Y,0.50905824,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.040101078494,21.0969857234985,882,Molokai,252009005,72700,72700,500,Y,0.50307676,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.040353938171,21.0970817484806,883,Molokai,252009006,79600,79600,500,Y,0.50708047,1,0,0,0,1,600,0.1373955,0.0374715, ,IWS Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.040632923232,21.0971638628854,884,Molokai,252009007,99100,99100,500,Y,0.50640545,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.040929145384,21.0972676802715,885,Molokai,252009008,87600,0,500,N,0.50139454,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.04188430331,21.0976642553453,886,Molokai,252009010,114000,0,500,N,0.94989419,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.03652498416,21.0975169703016,887,Molokai,252009013,369600,369600,500,N,2.47794108,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.040819003804,21.0990308110689,888,Molokai,252009017,0,0,500,N,0.35777032,1,1,0,0,0,900,0.0034065,0.006813,small church,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.035909277452,21.0957477285234,889,Molokai,252009018,92200,92200,500,N,5.18838718,1,1,0,0,0,900,0.0034065,0.006813,small church,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.038756713101,21.0976602202714,890,Molokai,252009020,346200,346200,500,N,0.56794918,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.040522103643,21.0961356327094,891,Molokai,252009021,58500,0,500,N,0.14681744,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.038090403255,21.0975450832937,892,Molokai,252009024,172100,172100,500,N,0.79586191,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.03845566667,21.0976017379298,893,Molokai,252009025,108800,63000,500,N,0.57859968,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.040237577175,21.0989428834758,894,Molokai,252009026,338700,338700,500,N,0.34179863,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.035821423837,21.1000418634768,895,Molokai,252032054,177400,0,500,N,0.96564459,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.035258066999,21.0995658875081,896,Molokai,252032047,243500,0,500,N,0.97662272,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,4,-9999,-9999, , , ,-9999, , , , , , , 
-157.000207209436,21.0845220487977,897,Molokai,254009036,126700,126700,100,Y,0.55474671,1,0,0,0,1,1200,0.274791,0.074943, ,DWELDAT Database,1,6,3,-9999,-9999, , , ,-9999, , , , , , , 
-156.999683579315,21.0814901578713,898,Molokai,254009037,35900,35900,100,Y,0.15027292,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.999858261972,21.0815741011146,899,Molokai,254009038,131900,38700,100,Y,0.1782741,2,0,0,0,2,800,0.183194,0.049962, ,DWELDAT Database,2,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.000270411833,21.0833478514848,900,Molokai,254009039,58000,58000,100,Y,0.23123131,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.999516386254,21.0820550347025,901,Molokai,254009041,51800,51800,100,Y,0.12256756,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.00076238874,21.0821048021847,902,Molokai,254009042,53100,53100,100,Y,0.3100459,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.998678491509,21.0828074135536,903,Molokai,254009043,91300,0,100,N,0.32592112,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.999903179138,21.0836556725343,904,Molokai,254009044,134200,134200,100,Y,0.28034277,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.999024220837,21.0822196230812,905,Molokai,254009046,165100,75900,100,Y,0.21887674,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.999898425026,21.0839154387085,906,Molokai,254009047,156000,156000,100,Y,0.26326272,1,0,0,0,1,600,0.1373955,0.0374715, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.99846936725,21.0830869622661,907,Molokai,254009049,109400,109400,100,Y,0.30380251,1,0,0,0,1,600,0.1373955,0.0374715, ,IWS Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.001508941369,21.0825922487016,908,Molokai,254009050,103000,103000,100,Y,0.20966526,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001604596802,21.0824228733249,909,Molokai,254009051,128100,89700,100,Y,0.19457642,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001406589701,21.0822831225266,910,Molokai,254009052,124300,124300,100,Y,0.15154377,1,0,0,0,1,400,0.091597,0.024981, ,IWS Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.001677116367,21.0820696636206,911,Molokai,254009054,170700,170700,100,Y,0.2360644,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001522468401,21.0819871114807,912,Molokai,254009055,294900,0,100,N,0.17574961,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.001153789643,21.081979900473,913,Molokai,254009056,39000,0,100,N,0.14587704,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.073296417018,21.1285017741593,914,Molokai,252011026,0,0,500,N,1883.3777093,1,1,0,0,0,900,0.0034065,0.006813,small business,IWS Database,0,0,0,605,282, ,NO,Kualapuu Sewerage System,1,WWTP,Private,Molokai Properties Limited,"Edwards, Harold","Souza Jr., John",Grade 4, 
-157.066406137554,21.1133138593282,915,Molokai,252011027,4900,0,500,N,656.45209813,1,1,0,0,0,2400,0.009084,0.018168,med. Business,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.055822890842,21.1078768287856,916,Molokai,252011028,2073300,0,500,N,46.79846568,3,3,0,0,0,2400,0.009084,0.018168,small business,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.061067557643,21.1084029832281,917,Molokai,252011029,6600,0,400,N,70.24352967,2,2,0,0,0,3000,0.011355,0.02271,med. Business,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.064501400479,21.1070284524686,918,Molokai,252011031,1590200,1590200,400,N,28.29407561,1,0,1,0,0,2400,0.327024,0.118092,med. Business,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.052912657888,21.1107059410139,919,Molokai,252011032,560600,560600,500,N,5.17091637,2,0,0,0,2,1200,0.274791,0.074943, ,DWELDAT Database,2,6,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.05337317636,21.131411857546,920,Molokai,252012005,286300,0,400,N,11.85173937,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.053613292824,21.1289988303781,921,Molokai,252012021,233100,0,300,N,1.01372938,1,0,0,0,1,1000,0.2289925,0.0624525, ,DWELDAT Database,1,5,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.017225185219,21.1542728709663,922,Molokai,252012031,124200,0,500,N,6.72677328,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.015945655123,21.1542808206958,923,Molokai,252012032,123500,0,500,N,2.73847775,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.014908396703,21.1539265760304,924,Molokai,252012033,68600,68600,500,Y,3.13785549,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.013729677743,21.154104934925,925,Molokai,252012034,86900,0,500,N,4.33912278,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.030177287149,21.1776740683568,926,Molokai,252013003,295300,0,500,N,1029.47622201,2,0,0,0,2,1200,0.274791,0.074943, ,DWELDAT Database,2,6,3,-9999,-9999, , , ,-9999, , , , , , , 
-157.040526028015,21.0989859105303,927,Molokai,252009027,99900,99900,500,N,0.35016456,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.039308790484,21.0980503473501,928,Molokai,252009029,1556900,1556900,500,N,3.24641828,1,1,0,0,0,900,0.0034065,0.006813,small church,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.034925460082,21.0965339376161,929,Molokai,252009030,184400,0,500,N,1.15075116,1,1,0,0,0,900,0.0034065,0.006813,small business,IWS Database,1,0,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.012544642847,21.1552394769346,930,Molokai,252010002,310400,310400,500,N,1.90927287,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.013181295779,21.1499604341863,931,Molokai,252010003,95600,58500,500,Y,111.231398,2,0,0,0,2,1000,0.2289925,0.0624525, ,DWELDAT Database,2,5,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.051183964551,21.1166358542618,932,Molokai,252011006,0,0,500,N,216.46619228,4,0,0,0,4,600,0.1373955,0.0374715, ,Cesspool Database,0,3,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.084437446872,21.1279433841514,933,Molokai,252011007,731100,0,500,N,102.86757129,1,1,0,0,0,900,0.0034065,0.006813,small business,IWS Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.020513317395,21.1277943899501,934,Molokai,252010001,0,0,500,N,3651.97374153,3,3,0,0,0,1800,0.006813,0.013626, ,IWS Database,0,9,0,-9999,-9999, , , ,-9999, , , , , , , 
-157.051533273929,21.1078805168028,935,Molokai,252011013,84600,0,500,N,4.56019727,1,0,0,0,1,800,0.183194,0.049962, ,DWELDAT Database,1,4,2,-9999,-9999, , , ,-9999, , , , , , , 
-157.051879944962,21.1095714116897,936,Molokai,252011014,187500,0,500,N,10.61032496,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,1,-9999,-9999, , , ,-9999, , , , , , , 
-157.083791738222,21.1069693737846,937,Molokai,252011022,116500,116500,500,Y,160.08025967,2,0,0,0,2,600,0.1373955,0.0374715, ,Cesspool Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.941776730779,21.0643648017583,938,Molokai,254001005,20200,20200,999,N,40.63717704,1,0,0,0,1,600,0.1373955,0.0374715,small gov't,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.942238844299,21.0663210970539,939,Molokai,254001012,241100,241100,500,Y,0.27242573,1,1,0,0,0,600,0.002271,0.004542, ,IWS Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.943341692046,21.0667350016966,940,Molokai,254001019,23900,0,500,N,1.20762806,1,0,0,0,1,900,0.20609325,0.05620725,small business,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.944070410873,21.0661202263505,941,Molokai,254001020,71700,0,500,N,3.35886939,2,0,0,0,2,200,0.0457985,0.0124905, ,DWELDAT Database,2,1,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.944906617142,21.0658973914118,942,Molokai,254001021,52100,0,500,N,3.46532487,1,0,0,0,1,900,0.20609325,0.05620725,small business,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.947327704012,21.0677312149473,943,Molokai,254001023,48600,0,500,N,35.52314648,1,0,0,0,1,400,0.091597,0.024981, ,DWELDAT Database,1,2,1,-9999,-9999, , , ,-9999, , , , , , , 
-156.950596710446,21.0652223308134,944,Molokai,254001028,359100,0,999,N,4.94720472,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,2,2,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.951344421645,21.0656446034942,945,Molokai,254001042,105400,105400,100,Y,1.19076185,1,0,0,0,1,600,0.1373955,0.0374715, ,DWELDAT Database,1,3,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.944535819174,21.0658169274652,946,Molokai,254001052,23200,0,500,N,3.25054772,1,0,0,0,1,900,0.20609325,0.05620725,small business,TMK Database,0,0,0,-9999,-9999, , , ,-9999, , , , , , , 
-156.949811036359,21.0647358846881,947,Molokai,254001083,187400,0,100,N,2.42279615,1,1,0,0,0,400,0.001514,0.003028, ,IWS Database,1,2,2,-9999,-9999, , , ,-9999, , , , , , , 
-156.950387643282,21.0669637596844,948,Molokai,254001094,113200,0,100,N,1.07301007,2,0,0,0,2,800,0.183194,0.049962, ,DWELDAT Database,2,4,2,-9999,-9999, , , ,-9999, , , , , , , 
