,TMK,EFFLUENT,X,Y,Uid,Grid_ID,Flikr_X,Flikr_Y,Flikr_ID
721,254008005,1000.0,-157.009960351,21.082252836,-157.00996_21.08225,121_140,0.0,0.0,flk_1897
722,254008006,800.0,-157.01021893,21.0823667975,-157.01021_21.08236,121_139,0.0,0.0,flk_1897
723,254008007,800.0,-157.010493003,21.0825162291,-157.01049_21.08251,121_139,0.0,0.0,flk_1897
724,254008008,800.0,-157.010751919,21.0826276903,-157.01075_21.08262,121_139,0.0,0.0,flk_1897
725,254008009,800.0,-157.010481062,21.083144179,-157.01048_21.08314,120_139,-157.010522585,21.082613144,flk_1897
726,254008010,800.0,-157.010223788,21.0830254491,-157.01022_21.08302,120_139,-157.010522585,21.082613144,flk_1897
727,254008011,400.0,-157.009966394,21.0829074409,-157.00996_21.08290,121_140,0.0,0.0,flk_1897
728,254008012,600.0,-157.009708799,21.0827881935,-157.00970_21.08278,121_140,0.0,0.0,flk_1897
729,254008013,600.0,-157.00945098,21.0826694832,-157.00945_21.08266,121_140,0.0,0.0,flk_1897
730,254008014,600.0,-157.009193938,21.0825523784,-157.00919_21.08255,121_140,0.0,0.0,flk_1898
731,254008015,800.0,-157.008832909,21.0823787547,-157.00883_21.08237,121_141,0.0,0.0,flk_1898
732,254008016,800.0,-157.008562715,21.0828250975,-157.00856_21.08282,121_141,0.0,0.0,flk_1898
733,254008017,400.0,-157.008955249,21.0830092673,-157.00895_21.08300,120_140,-157.010522585,21.082613144,flk_1897
734,254008018,400.0,-157.009210464,21.0831320598,-157.00921_21.08313,120_140,-157.010522585,21.082613144,flk_1897
735,254008019,400.0,-157.009464978,21.0832555446,-157.00946_21.08325,120_140,-157.010522585,21.082613144,flk_1897
736,254008020,600.0,-157.00971981,21.0833784964,-157.00971_21.08337,120_140,-157.010522585,21.082613144,flk_1897
737,254008021,600.0,-157.009973892,21.0835028171,-157.00997_21.08350,120_140,-157.010522585,21.082613144,flk_1897
738,254008022,400.0,-157.010228647,21.0836274968,-157.01022_21.08362,120_139,-157.010522585,21.082613144,flk_1897
739,254009001,600.0,-156.998490007,21.0835230574,-156.99849_21.08352,120_152,-156.998526064,21.0802141696,flk_1886
740,254009002,600.0,-156.998292471,21.0833605846,-156.99829_21.08336,120_152,-156.998526064,21.0802141696,flk_1886
741,254009003,600.0,-156.99868358,21.0832361642,-156.99868_21.08323,120_151,-156.998526064,21.0802141696,flk_1886
742,254009004,600.0,-156.998864907,21.0829650587,-156.99886_21.08296,120_151,-156.998526064,21.0802141696,flk_1886
743,257007036,600.0,-156.795523045,21.0738135647,-156.79552_21.07381,127_315,0.0,0.0,flk_1871
744,257007040,1000.0,-156.794817904,21.0740128469,-156.79481_21.07401, ,0.0,0.0,flk_1871
745,257007042,400.0,-156.794196542,21.0760124056,-156.79419_21.07601,124_316,-156.794156705,21.0731648385,flk_1871
746,257007047,400.0,-156.796773012,21.073357153,-156.79677_21.07335,128_315,0.0,0.0,flk_1863
747,257007055,600.0,-156.796069392,21.07158016,-156.79606_21.07158, ,0.0,0.0,flk_1863
748,257007059,600.0,-156.802770231,21.0712775752,-156.80277_21.07127,131_313,-156.801404546,21.071001249,flk_1861
749,257007061,900.0,-156.795899002,21.074643569,-156.79589_21.07464,126_315,-156.794156705,21.0731648385,flk_1871
750,257007066,200.0,-156.796316779,21.0714706747,-156.79631_21.07147, ,0.0,0.0,flk_1863
751,257007068,400.0,-156.800947801,21.0724139784,-156.80094_21.07241,129_313,-156.801404546,21.071001249,flk_1861
752,257007069,600.0,-156.801883149,21.072404596,-156.80188_21.07240,129_313,-156.801404546,21.071001249,flk_1861
753,257007074,800.0,-156.79894863,21.0731765974,-156.79894_21.07317,128_314,-156.798999696,21.070970076,flk_1862
754,257007075,1000.0,-156.797021833,21.0751365333,-156.79702_21.07513,125_315,-156.794156705,21.0731648385,flk_1871
755,257007077,800.0,-156.797909218,21.0736585019,-156.79790_21.07365,127_315,0.0,0.0,flk_1862
756,257007080,400.0,-156.796877601,21.0736451308,-156.79687_21.07364,127_315,0.0,0.0,flk_1871
757,257007081,600.0,-156.801937435,21.0702185452,-156.80193_21.07021, ,0.0,0.0,flk_1861
758,257007082,800.0,-156.801614367,21.0703643481,-156.80161_21.07036, ,0.0,0.0,flk_1861
759,257007083,600.0,-156.801297659,21.0705104621,-156.80129_21.07051,134_313,0.0,0.0,flk_1861
760,257007088,600.0,-156.801198492,21.0717841688,-156.80119_21.07178,130_313,-156.801404546,21.071001249,flk_1861
761,257007089,400.0,-156.801357007,21.0721006602,-156.80135_21.07210,130_313,-156.801404546,21.071001249,flk_1861
762,257008002,600.0,-156.806275631,21.0674022277,-156.80627_21.06740, ,0.0,0.0,flk_1846
763,257008004,600.0,-156.804168106,21.068564529,-156.80416_21.06856, ,0.0,0.0,flk_1847
764,257008006,200.0,-156.81227454,21.0678360349,-156.81227_21.06783,143_308,0.0,0.0,flk_1844
765,257008009,600.0,-156.815705261,21.0677296154,-156.81570_21.06772,143_306,-156.815932646,21.0644158387,flk_1836
766,257008016,400.0,-156.811915099,21.0690983583,-156.81191_21.06909,139_309,-156.811090078,21.0666111267,flk_1844
767,257008019,600.0,-156.806158901,21.0711401594,-156.80615_21.07114,132_311,-156.806280493,21.0665490333,flk_1846
768,252006081,600.0,-157.089748434,21.1819714414,-157.08974_21.18197,26_82,-157.095704824,21.1942300776,flk_2446
769,252006122,600.0,-157.085732501,21.1811086492,-157.08573_21.18110,27_84,-157.086104793,21.1918636599,flk_2431
770,252006124,800.0,-157.089448523,21.1819063944,-157.08944_21.18190,26_82,-157.095704824,21.1942300776,flk_2446
771,252006150,600.0,-157.086032583,21.1811730732,-157.08603_21.18117,27_84,-157.086104793,21.1918636599,flk_2431
772,252006151,600.0,-157.086332665,21.1812374977,-157.08633_21.18123,27_83,-157.088512029,21.191890914,flk_2430
773,252006152,800.0,-157.086629529,21.1813117541,-157.08662_21.18131,27_83,-157.088512029,21.191890914,flk_2430
774,257011001,600.0,-156.816293023,21.0680993251,-156.81629_21.06809,142_306,0.0,0.0,flk_1836
775,257011002,800.0,-156.816776122,21.0677491796,-156.81677_21.06774,143_305,-156.818337418,21.0644467627,flk_1835
776,257011006,400.0,-156.819133538,21.0678971826,-156.81913_21.06789,143_303,-156.818337418,21.0644467627,flk_1835
777,257011011,600.0,-156.824181717,21.0644788401,-156.82418_21.06447, ,0.0,0.0,flk_1833
778,252006163,600.0,-157.089148438,21.1818419762,-157.08914_21.18184,26_83,-157.088512029,21.191890914,flk_2430
779,252006164,600.0,-157.088848353,21.1817775575,-157.08884_21.18177,26_83,-157.088512029,21.191890914,flk_2430
780,252006165,600.0,-157.088548269,21.1817131383,-157.08854_21.18171,27_83,-157.088512029,21.191890914,flk_2430
781,252007002,600.0,-157.052180215,21.1622521569,-157.05218_21.16225,55_95,-157.09089026,21.1941757344,flk_2448
782,252007003,1200.0,-157.054146222,21.1624193078,-157.05414_21.16241,55_95,-157.09089026,21.1941757344,flk_2448
783,252007004,600.0,-157.055849024,21.1629652008,-157.05584_21.16296,55_94,-157.09089026,21.1941757344,flk_2448
784,252007006,400.0,-157.058935645,21.1641688031,-157.05893_21.16416,53_93,-157.088512029,21.191890914,flk_2430
785,252007007,1200.0,-157.060513004,21.1643568148,-157.06051_21.16435,53_93,-157.088512029,21.191890914,flk_2430
786,252007030,600.0,-157.044394739,21.1676433053,-157.04439_21.16764,47_98,-157.064498654,21.1871016988,flk_2397
787,252007031,600.0,-157.048225752,21.166315734,-157.04822_21.16631,49_97,-157.069283585,21.1894143496,flk_2420
788,252007033,800.0,-157.048334421,21.1697856046,-157.04833_21.16978,43_97,-157.064498654,21.1871016988,flk_2397
789,252007035,800.0,-157.049084708,21.1729603511,-157.04908_21.17296,39_96,-157.06209153,21.1870741086,flk_2398
790,252007036,1200.0,-157.053324319,21.1713141587,-157.05332_21.17131,41_95,-157.064498654,21.1871016988,flk_2397
791,252007038,600.0,-157.052529005,21.1761443205,-157.05252_21.17614,36_95,-157.05968441,21.1870464842,flk_2399
792,252007039,800.0,-157.052380346,21.1782459896,-157.05238_21.17824,32_95,-157.057277294,21.1870188255,flk_2400
793,252007040,800.0,-157.055048452,21.179025392,-157.05504_21.17902,31_94,-157.05968441,21.1870464842,flk_2399
794,252007046,600.0,-157.051415945,21.1690146526,-157.05141_21.16901,44_96,-157.064498654,21.1871016988,flk_2397
795,252007059,800.0,-157.048833541,21.1710736971,-157.04883_21.17107,42_97,-157.06209153,21.1870741086,flk_2398
796,252007061,800.0,-157.056938506,21.1639103622,-157.05693_21.16391,53_94,-157.088512029,21.191890914,flk_2430
797,252007071,600.0,-157.069873633,21.1594035115,-157.06987_21.15940,59_89,-157.100490537,21.1965418964,flk_2468
798,252007072,800.0,-157.062513378,21.1671019183,-157.06251_21.16710,48_92,-157.078912296,21.1895241068,flk_2416
799,254015044,600.0,-156.954748472,21.0689405734,-156.95474_21.06894,145_198,-156.955416469,21.066153209,flk_1830
800,254015046,800.0,-156.95371789,21.069635516,-156.95371_21.06963,143_199,-156.955416469,21.066153209,flk_1830
801,254015048,400.0,-156.953934559,21.0706952802,-156.95393_21.07069,140_199,-156.955416469,21.066153209,flk_1830
802,254015051,900.0,-156.954993433,21.0720449252,-156.95499_21.07204,136_198,-156.955416469,21.066153209,flk_1830
803,254015052,400.0,-156.955130723,21.0725930837,-156.95513_21.07259,134_197,-156.957821486,21.0661821601,flk_1829
804,254015054,800.0,-156.954933882,21.0736833289,-156.95493_21.07368,130_198,-156.955416469,21.066153209,flk_1830
805,254015055,400.0,-156.954606974,21.0741461621,-156.95460_21.07414,129_198,-156.955416469,21.066153209,flk_1830
806,254015057,800.0,-156.953973836,21.0751300381,-156.95397_21.07513,128_198,-156.957821486,21.0661821601,flk_1829
807,254015058,1200.0,-156.953712024,21.0756596012,-156.95371_21.07565,127_199,-156.955416469,21.066153209,flk_1830
808,254015059,600.0,-156.953541636,21.0762265793,-156.95354_21.07622,126_199,-156.955416469,21.066153209,flk_1830
809,254015060,1000.0,-156.953306317,21.0767805591,-156.95330_21.07678,126_199,-156.955416469,21.066153209,flk_1830
810,254015062,200.0,-156.952164223,21.0758134942,-156.95216_21.07581,127_200,-156.955416469,21.066153209,flk_1830
811,254015069,600.0,-156.953409854,21.0722452871,-156.95340_21.07224,135_199,0.0,0.0,flk_1831
812,254015072,600.0,-156.952636336,21.0712850342,-156.95263_21.07128,138_200,0.0,0.0,flk_1831
813,254015073,800.0,-156.952303481,21.0708278304,-156.95230_21.07082,140_200,-156.953011456,21.0661242238,flk_1831
814,254015074,800.0,-156.952121981,21.0703035502,-156.95212_21.07030,141_200,-156.953011456,21.0661242238,flk_1831
815,254015077,200.0,-156.952754197,21.0687722782,-156.95275_21.06877,145_200,-156.953011456,21.0661242238,flk_1831
816,254015079,800.0,-156.953820012,21.0681242112,-156.95382_21.06812,147_199,0.0,0.0,flk_1831
817,254015081,600.0,-156.955570172,21.067373623,-156.95557_21.06737,149_197,0.0,0.0,flk_1830
818,254016002,800.0,-156.970375042,21.0717289953,-156.97037_21.07172,137_181,-156.969785334,21.070841343,flk_1853
819,254016003,1000.0,-156.970614322,21.0723305209,-156.97061_21.07233,135_181,0.0,0.0,flk_1853
820,254016004,600.0,-156.971147292,21.0742081884,-156.97114_21.07420,130_180,-156.972190448,21.0708700967,flk_1852
821,254016005,800.0,-156.971469687,21.0749374771,-156.97146_21.07493,129_179,-156.972190448,21.0708700967,flk_1852
822,254016008,800.0,-156.971178711,21.0766008731,-156.97117_21.07660,126_180,-156.972190448,21.0708700967,flk_1852
823,254016010,800.0,-156.971019394,21.0777053757,-156.97101_21.07770,125_180,-156.972190448,21.0708700967,flk_1852
824,254016012,1000.0,-156.970567629,21.0789631937,-156.97056_21.07896,124_181,-156.972190448,21.0708700967,flk_1852
825,254016013,600.0,-156.970178859,21.0798521509,-156.97017_21.07985,123_181,-156.972190448,21.0708700967,flk_1852
826,254016014,400.0,-156.969391963,21.0795796518,-156.96939_21.07957,123_183,-156.972190448,21.0708700967,flk_1852
827,254016015,600.0,-156.969573771,21.0778292745,-156.96957_21.07782,125_183,-156.972190448,21.0708700967,flk_1852
828,252008046,600.0,-157.047706962,21.1062397714,-157.04770_21.10623,110_97,-157.04883195,21.0966055556,flk_2035
829,252008047,600.0,-157.049670186,21.1069612747,-157.04967_21.10696,110_97,-157.04883195,21.0966055556,flk_2035
830,252008055,600.0,-157.029620601,21.096378778,-157.02962_21.09637,114_109,-157.032052048,21.0918958424,flk_2012
831,252008060,600.0,-157.046351542,21.1027820683,-157.04635_21.10278,111_98,-157.046426309,21.0965778554,flk_2036
832,252008061,600.0,-157.046087261,21.1026701533,-157.04608_21.10267,111_98,-157.046426309,21.0965778554,flk_2036
833,252008062,800.0,-157.045834181,21.102560606,-157.04583_21.10256,111_98,-157.046426309,21.0965778554,flk_2036
834,252008063,600.0,-157.045571093,21.102448666,-157.04557_21.10244,111_98,-157.046426309,21.0965778554,flk_2036
835,252008064,600.0,-157.045974945,21.1033980681,-157.04597_21.10339,111_98,-157.046426309,21.0965778554,flk_2036
836,252008065,600.0,-157.045705424,21.1032947461,-157.04570_21.10329,111_98,-157.046426309,21.0965778554,flk_2036
837,252008066,600.0,-157.045450445,21.1031816801,-157.04545_21.10318,111_98,-157.046426309,21.0965778554,flk_2036
838,252008067,600.0,-157.045187431,21.1030692833,-157.04518_21.10306,111_98,-157.046426309,21.0965778554,flk_2036
839,252008068,600.0,-157.044884571,21.1029397217,-157.04488_21.10293,111_98,-157.046426309,21.0965778554,flk_2036
840,252008069,600.0,-157.044641448,21.1028303444,-157.04464_21.10283,111_99,-157.044020673,21.0965501211,flk_2037
841,252008070,600.0,-157.044397782,21.1027230314,-157.04439_21.10272,111_99,-157.044020673,21.0965501211,flk_2037
842,252008071,800.0,-157.044136252,21.1026178078,-157.04413_21.10261,111_99,-157.044020673,21.0965501211,flk_2037
843,252008072,600.0,-157.043834696,21.1024871215,-157.04383_21.10248,111_99,-157.044020673,21.0965501211,flk_2037
844,252008073,800.0,-157.043583545,21.1023826057,-157.04358_21.10238,111_99,-157.044020673,21.0965501211,flk_2037
845,252008074,600.0,-157.043326893,21.1022739844,-157.04332_21.10227,111_99,-157.044020673,21.0965501211,flk_2037
846,252008075,600.0,-157.043083575,21.1021675262,-157.04308_21.10216,111_99,-157.044020673,21.0965501211,flk_2037
847,252008076,600.0,-157.030176859,21.096612396,-157.03017_21.09661,114_108,-157.034427882,21.0941812922,flk_2022
848,252008077,600.0,-157.029302869,21.0987323257,-157.02930_21.09873,113_109,-157.034427882,21.0941812922,flk_2022
849,252008090,600.0,-157.040013521,21.1025449035,-157.04001_21.10254,111_101,-157.041615041,21.0965223527,flk_2038
850,252008102,600.0,-157.046770793,21.1057910431,-157.04677_21.10579,110_98,-157.046426309,21.0965778554,flk_2036
851,252008119,600.0,-157.047500891,21.1025431559,-157.04750_21.10254,111_97,-157.04883195,21.0966055556,flk_2035
852,252008120,1400.0,-157.050819657,21.1067120506,-157.05081_21.10671,110_96,-157.053613814,21.0989184301,flk_2058
853,252008122,800.0,-157.046604602,21.106061899,-157.04660_21.10606,110_98,-157.046426309,21.0965778554,flk_2036
854,252008123,800.0,-157.046451562,21.106372631,-157.04645_21.10637,110_98,-157.046426309,21.0965778554,flk_2036
855,252008127,400.0,-157.047190115,21.1011858752,-157.04719_21.10118,112_98,-157.046426309,21.0965778554,flk_2036
856,252009002,600.0,-157.040160879,21.096161599,-157.04016_21.09616,114_101,0.0,0.0,flk_2039
857,252009003,600.0,-157.040063528,21.0964991742,-157.04006_21.09649,114_101,0.0,0.0,flk_2039
858,252009004,600.0,-157.039826963,21.0969611334,-157.03982_21.09696,113_101,-157.039209412,21.0964945503,flk_2039
859,252009005,600.0,-157.040103109,21.0969775453,-157.04010_21.09697,113_101,-157.039209412,21.0964945503,flk_2039
860,252009006,600.0,-157.040355967,21.0970735703,-157.04035_21.09707,113_101,-157.039209412,21.0964945503,flk_2039
861,252009007,600.0,-157.040634952,21.0971556856,-157.04063_21.09715,113_101,-157.039209412,21.0964945503,flk_2039
862,252009008,800.0,-157.040931175,21.097259503,-157.04093_21.09725,113_100,-157.041615041,21.0965223527,flk_2038
863,252009010,800.0,-157.04188633,21.0976560808,-157.04188_21.09765,113_100,-157.041615041,21.0965223527,flk_2038
864,252009013,600.0,-157.036526998,21.0975087988,-157.03652_21.09750,113_103,-157.039209412,21.0964945503,flk_2039
865,252009020,600.0,-157.038758732,21.0976520481,-157.03875_21.09765,113_102,-157.039209412,21.0964945503,flk_2039
866,252009021,600.0,-157.040524145,21.0961274475,-157.04052_21.09612,114_101,0.0,0.0,flk_2038
867,252009024,600.0,-157.038092421,21.0975369102,-157.03809_21.09753,113_102,-157.039209412,21.0964945503,flk_2039
868,252032054,800.0,-157.035823406,21.1000337122,-157.03582_21.10003,112_103,-157.039209412,21.0964945503,flk_2039
869,252032047,600.0,-157.035260053,21.0995577326,-157.03526_21.09955,112_104,-157.039209412,21.0964945503,flk_2039
870,254009036,1200.0,-157.000209294,21.0845137947,-157.00020_21.08451,119_149,-157.003336682,21.0802708527,flk_1884
871,254009037,400.0,-156.999685702,21.0814818781,-156.99968_21.08148,122_150,-156.998526064,21.0802141696,flk_1886
872,254009038,800.0,-156.999860384,21.0815658223,-156.99986_21.08156,121_150,-157.000931371,21.0802425282,flk_1885
873,254009039,600.0,-157.000272512,21.0833395877,-157.00027_21.08333,120_149,-157.000931371,21.0802425282,flk_1885
874,254009041,600.0,-156.999518501,21.0820467593,-156.99951_21.08204,121_150,-157.000931371,21.0802425282,flk_1885
875,254009042,600.0,-157.000764506,21.0820965279,-157.00076_21.08209,121_148,-157.003336682,21.0802708527,flk_1884
876,254009043,600.0,-156.998680595,21.0827991443,-156.99868_21.08279,121_151,-156.998526064,21.0802141696,flk_1886
877,254009044,600.0,-156.999905274,21.0836474113,-156.99990_21.08364,120_149,-157.000931371,21.0802425282,flk_1885
878,254009046,600.0,-156.999026333,21.0822113485,-156.99902_21.08221,121_151,-156.998526064,21.0802141696,flk_1886
879,254009047,600.0,-156.999900516,21.0839071801,-156.99990_21.08390,120_149,-157.000931371,21.0802425282,flk_1885
880,254009049,600.0,-156.998471465,21.0830786947,-156.99847_21.08307,120_152,-156.998526064,21.0802141696,flk_1886
881,254009050,400.0,-157.001511054,21.082583978,-157.00151_21.08258,121_147,-157.003336682,21.0802708527,flk_1884
882,254009051,400.0,-157.001606712,21.0824146008,-157.00160_21.08241,121_147,-157.003336682,21.0802708527,flk_1884
883,254009052,400.0,-157.001408706,21.0822748491,-157.00140_21.08227,121_147,-157.003336682,21.0802708527,flk_1884
884,254009054,600.0,-157.001679236,21.0820613885,-157.00167_21.08206,121_147,-157.003336682,21.0802708527,flk_1884
885,254009055,400.0,-157.001524589,21.0819788354,-157.00152_21.08197,121_147,-157.003336682,21.0802708527,flk_1884
886,254009056,400.0,-157.001155909,21.0819716244,-157.00115_21.08197,121_148,-157.003336682,21.0802708527,flk_1884
887,252011032,1200.0,-157.052914569,21.1106978538,-157.05291_21.11069,108_95,-157.056019502,21.0989460313,flk_2057
888,252012005,400.0,-157.053374855,21.1314039218,-157.05337_21.13140,99_95,-157.070424535,21.1013685207,flk_2080
889,252012021,1000.0,-157.053615,21.128990877,-157.05361_21.12899,101_95,-157.068018787,21.1013411208,flk_2081
890,252012031,800.0,-157.017226435,21.1542651778,-157.01722_21.15426,64_131,-157.070424535,21.1013685207,flk_2080
891,252012032,600.0,-157.015946899,21.15427313,-157.01594_21.15427,64_133,-157.070424535,21.1013685207,flk_2080
892,252012033,400.0,-157.01490964,21.1539188844,-157.01490_21.15391,64_134,-157.070424535,21.1013685207,flk_2080
893,252012034,600.0,-157.013730914,21.1540972476,-157.01373_21.15409,64_136,-157.068018787,21.1013411208,flk_2081
894,252013003,1200.0,-157.030178317,21.177666533,-157.03017_21.17766,33_107,-157.052463073,21.1869634054,flk_2401
895,252009030,900.0,-157.034927481,21.0965257598,-157.03492_21.09652,114_104,-157.034427882,21.0941812922,flk_2022
896,252010003,1000.0,-157.013182582,21.1499527133,-157.01318_21.14995,70_136,-157.053613814,21.0989184301,flk_2058
897,252011013,800.0,-157.051535211,21.10787241,-157.05153_21.10787,109_96,-157.053613814,21.0989184301,flk_2058
898,252011014,600.0,-157.051881865,21.1095633173,-157.05188_21.10956,109_96,-157.053613814,21.0989184301,flk_2058
899,252011022,600.0,-157.083793786,21.1069612276,-157.08379_21.10696,110_85,-157.082453332,21.1015050085,flk_2075
900,254001012,600.0,-156.942241009,21.0663126651,-156.94224_21.06631,150_220,-156.943422487,21.0637505105,flk_1823
901,254001020,200.0,-156.944072583,21.0661117937,-156.94407_21.06611,151_216,-156.943422487,21.0637505105,flk_1823
902,254001028,400.0,-156.950598912,21.0652138937,-156.95059_21.06521,152_202,0.0,0.0,flk_1832
903,254001042,600.0,-156.95134662,21.06563617,-156.95134_21.06563,152_201,0.0,0.0,flk_1832
904,254001083,400.0,-156.949813242,21.064727444,-156.94981_21.06472, ,0.0,0.0,flk_1820
905,254001094,800.0,-156.950389822,21.0669553357,-156.95038_21.06695,149_203,-156.950606448,21.0660952046,flk_1832
906,254001105,800.0,-156.945309645,21.0639922655,-156.94530_21.06399, ,0.0,0.0,flk_1822
907,254002001,11400.0,-156.996028299,21.0785763327,-156.99602_21.07857,124_156,0.0,0.0,flk_1876
908,254002013,22800.0,-157.003543023,21.0808637448,-157.00354_21.08086,122_145,0.0,0.0,flk_1884
909,254002015,600.0,-156.996743796,21.0787746781,-156.99674_21.07877, ,0.0,0.0,flk_1876
910,252032058,800.0,-157.035320477,21.101276672,-157.03532_21.10127,112_104,-157.039209412,21.0964945503,flk_2039
911,252032053,600.0,-157.036015741,21.0996677472,-157.03601_21.09966,112_103,-157.039209412,21.0964945503,flk_2039
912,252013006,1600.0,-157.005415678,21.1728018615,-157.00541_21.17280,39_142,-157.06209153,21.1870741086,flk_2398
913,252013017,800.0,-157.015643487,21.1552548131,-157.01564_21.15525,63_133,-157.072830287,21.1013958864,flk_2079
914,252013020,600.0,-157.044541186,21.162099076,-157.04454_21.16209,55_98,-157.09089026,21.1941757344,flk_2448
915,252013021,4400.0,-157.018034654,21.1602856805,-157.01803_21.16028,57_130,-157.100490537,21.1965418964,flk_2468
916,252013028,600.0,-157.015166474,21.1550936152,-157.01516_21.15509,63_134,-157.072830287,21.1013958864,flk_2079
917,252013029,400.0,-157.014735151,21.155124334,-157.01473_21.15512,63_134,-157.072830287,21.1013958864,flk_2079
918,252013030,1000.0,-157.01420677,21.15524208,-157.01420_21.15524,63_135,-157.070424535,21.1013685207,flk_2080
919,252013031,800.0,-157.01370749,21.155462848,-157.01370_21.15546,62_136,-157.072830287,21.1013958864,flk_2079
920,252013032,600.0,-157.013323999,21.1557825825,-157.01332_21.15578,62_136,-157.072830287,21.1013958864,flk_2079
921,252013034,1000.0,-157.020953169,21.1603554377,-157.02095_21.16035,57_122,-157.102897868,21.1965689513,flk_2467
922,252013035,400.0,-157.019535811,21.1605238778,-157.01953_21.16052,57_127,-157.100490537,21.1965418964,flk_2468
923,252014004,600.0,-157.011810934,21.16460789,-157.01181_21.16460,52_137,-157.069283585,21.1894143496,flk_2420
924,252015060,600.0,-157.056745318,21.1661197243,-157.05674_21.16611,50_94,-157.078912296,21.1895241068,flk_2416
925,252014058,800.0,-157.006729228,21.1641875913,-157.00672_21.16418,52_141,-157.100490537,21.1965418964,flk_2468
926,252014059,7800.0,-157.009802281,21.1584008573,-157.00980_21.15840,59_139,-157.080047565,21.1014777791,flk_2076
927,252015004,400.0,-157.054989405,21.1653163078,-157.05498_21.16531,51_94,-157.083697561,21.1918363715,flk_2432
928,252015005,600.0,-157.055972917,21.1657436098,-157.05597_21.16574,51_94,-157.083697561,21.1918363715,flk_2432
929,252015007,600.0,-157.056138328,21.1671525715,-157.05613_21.16715,48_94,-157.076505112,21.1894967189,flk_2417
930,252030054,600.0,-157.051814912,21.164365898,-157.05181_21.16436,53_96,-157.086104793,21.1918636599,flk_2431
931,252030056,600.0,-157.05167984,21.1649287799,-157.05167_21.16492,52_96,-157.081290334,21.1918090489,flk_2433
932,252030058,600.0,-157.051535533,21.1654921278,-157.05153_21.16549,51_96,-157.078912296,21.1895241068,flk_2416
933,252030059,600.0,-157.051462911,21.1657734494,-157.05146_21.16577,51_96,-157.078912296,21.1895241068,flk_2416
934,252030060,800.0,-157.051390771,21.1660541551,-157.05139_21.16605,50_96,-157.074097933,21.1894692967,flk_2418
935,252030062,600.0,-157.05123621,21.1666162644,-157.05123_21.16661,49_96,-157.071690757,21.1894418403,flk_2419
936,252030063,400.0,-157.051057741,21.1669655099,-157.05105_21.16696,48_96,-157.069283585,21.1894143496,flk_2420
937,252030064,600.0,-157.051138658,21.1673265533,-157.05113_21.16732,47_96,-157.066876416,21.1893868247,flk_2421
938,254003035,1400.0,-156.963680697,21.0696198527,-156.96368_21.06961,143_190,-156.965005842,21.0685262717,flk_1841
939,254005043,400.0,-156.999682186,21.0811266965,-156.99968_21.08112,122_150,-156.998526064,21.0802141696,flk_1886
940,254006001,400.0,-156.995205018,21.0783140761,-156.99520_21.07831,124_158,0.0,0.0,flk_1876
941,254006002,600.0,-156.99468686,21.0782205086,-156.99468_21.07822, ,0.0,0.0,flk_1877
942,254006003,600.0,-156.994055715,21.0781453709,-156.99405_21.07814, ,0.0,0.0,flk_1877
943,252015008,600.0,-157.055920033,21.1680268098,-157.05592_21.16802,46_94,-157.071690757,21.1894418403,flk_2419
944,252015009,600.0,-157.055704805,21.1688966086,-157.05570_21.16889,45_94,-157.069283585,21.1894143496,flk_2420
945,252015010,600.0,-157.055427862,21.1699889573,-157.05542_21.16998,43_94,-157.066876416,21.1893868247,flk_2421
946,252015011,600.0,-157.055689623,21.1713825515,-157.05568_21.17138,41_94,-157.064498654,21.1871016988,flk_2397
947,252015012,600.0,-157.054832695,21.1708795941,-157.05483_21.17087,42_94,-157.066905781,21.1871292547,flk_2396
948,252015014,600.0,-157.053098438,21.1693467174,-157.05309_21.16934,44_95,-157.066876416,21.1893868247,flk_2421
949,252015015,800.0,-157.053609184,21.1685321256,-157.05360_21.16853,45_95,-157.066876416,21.1893868247,flk_2421
950,252015017,1200.0,-157.053979297,21.1670568701,-157.05397_21.16705,48_95,-157.074097933,21.1894692967,flk_2418
951,252015018,600.0,-157.054167787,21.1662944814,-157.05416_21.16629,50_95,-157.076505112,21.1894967189,flk_2417
952,252015019,800.0,-157.057848146,21.1664241284,-157.05784_21.16642,49_93,-157.078912296,21.1895241068,flk_2416
953,252015020,1000.0,-157.058656788,21.1666061542,-157.05865_21.16660,49_93,-157.078912296,21.1895241068,flk_2416
954,252015021,800.0,-157.059438971,21.1668095341,-157.05943_21.16680,49_93,-157.078912296,21.1895241068,flk_2416
955,252015022,600.0,-157.060320405,21.1664787532,-157.06032_21.16647,49_93,-157.078912296,21.1895241068,flk_2416
956,252015023,1400.0,-157.059420263,21.1684629961,-157.05942_21.16846,45_93,-157.074097933,21.1894692967,flk_2418
957,252015024,400.0,-157.059145066,21.1695750364,-157.05914_21.16957,44_93,-157.071690757,21.1894418403,flk_2419
958,252015025,600.0,-157.058796536,21.1709661216,-157.05879_21.17096,42_93,-157.066876416,21.1893868247,flk_2421
959,252015026,600.0,-157.058520075,21.1720854132,-157.05852_21.17208,40_93,-157.066905781,21.1871292547,flk_2396
960,252015027,600.0,-157.05856072,21.1735090423,-157.05856_21.17350,39_93,-157.064498654,21.1871016988,flk_2397
961,252015028,800.0,-157.057814865,21.1733263685,-157.05781_21.17332,39_93,-157.064498654,21.1871016988,flk_2397
