,Uid,UserDays
931,-156.83429_21.05851,3
932,-156.83413_21.05861,3
933,-156.83560_21.05709,3
934,-156.87769_21.05513,2
935,-156.87784_21.05506,2
936,-156.86385_21.05237,0
937,-156.86770_21.05406,0
938,-156.87210_21.05260,10
939,-156.87376_21.05151,2
940,-156.87401_21.05152,2
941,-156.87428_21.05149,2
942,-156.87754_21.04718,0
943,-156.86732_21.05414,0
944,-156.86697_21.05428,0
945,-156.87024_21.05222,10
946,-156.86753_21.05187,0
947,-156.76151_21.09647,2
948,-156.76128_21.09991,2
949,-156.76061_21.09769,1
950,-156.75922_21.09619,1
951,-156.75816_21.09690,8
952,-156.75778_21.09714,8
953,-156.75732_21.09758,8
954,-156.75753_21.09739,8
955,-156.75631_21.09844,9
956,-156.75642_21.09834,9
957,-156.75699_21.09861,8
958,-156.83557_21.05680,3
959,-156.84625_21.06354,0
960,-156.84255_21.05923,5
961,-156.84298_21.05842,5
962,-156.84317_21.05653,1
963,-156.84209_21.05558,5
964,-156.84100_21.05574,5
965,-156.84102_21.05687,5
966,-156.84090_21.05953,5
967,-156.83968_21.05599,5
968,-156.83658_21.05680,3
969,-156.84142_21.05490,5
970,-156.84254_21.05839,5
971,-156.84999_21.05402,0
972,-156.87246_21.05419,10
973,-156.87446_21.05543,10
974,-156.87501_21.05579,10
975,-156.87597_21.05560,10
976,-156.87612_21.05554,10
977,-156.87644_21.05548,2
978,-156.87683_21.05543,2
979,-156.80976_21.07162,0
980,-156.79221_21.07581,0
981,-156.75605_21.09864,9
982,-156.76194_21.09547,2
983,-156.76289_21.09567,2
984,-156.78576_21.08215,0
985,-156.78391_21.08285,0
986,-156.78247_21.08440,0
987,-156.78808_21.07858,0
988,-156.78225_21.08353,0
989,-156.79083_21.07754,0
990,-156.79450_21.07283,4
991,-156.79519_21.07271,4
992,-156.79556_21.07301,4
993,-156.79582_21.07203,2
994,-156.79629_21.07283,2
995,-156.80970_21.06999,0
996,-156.81078_21.06951,1
997,-156.81143_21.06938,1
998,-156.80378_21.06925,1
999,-156.80431_21.06894,0
1000,-156.81286_21.06899,1
1001,-156.81993_21.06486,0
1002,-156.82321_21.06349,0
1003,-156.82563_21.06120,0
1004,-156.82305_21.06368,0
1005,-156.82474_21.06367,0
1006,-156.82464_21.06374,0
1007,-156.84465_21.05541,1
1008,-156.82774_21.06521,0
1009,-156.82759_21.06180,0
1010,-156.82664_21.06246,0
1011,-156.82349_21.06514,0
1012,-156.82344_21.06493,0
1013,-156.82368_21.06479,0
1014,-156.82389_21.06467,0
1015,-156.75120_21.10822,1
1016,-156.74635_21.10810,10
1017,-156.74631_21.10668,13
1018,-156.74298_21.11116,3
1019,-156.74345_21.11100,3
1020,-156.74516_21.11107,2
1021,-156.74624_21.11182,2
1022,-156.74505_21.11221,2
1023,-156.74184_21.11192,2
1024,-156.74602_21.11277,2
1025,-157.06475_21.15857,0
1026,-157.05774_21.17020,0
1027,-157.07494_21.17926,0
1028,-157.07508_21.17866,0
1029,-157.09508_21.17833,0
1030,-157.09613_21.17405,0
1031,-157.10656_21.15182,0
1032,-157.11225_21.16589,0
1033,-156.82251_21.06446,0
1034,-157.03969_21.09892,4
1035,-157.04062_21.09970,4
1036,-157.03703_21.10359,4
1037,-156.74036_21.11454,4
1038,-156.74299_21.11151,3
1039,-156.86385_21.07320,0
1040,-156.74165_21.11497,4
1041,-156.73776_21.14266,0
1042,-156.74678_21.15476,0
1043,-157.11558_21.16664,0
1044,-157.08272_21.15407,0
1045,-157.08008_21.15401,0
1046,-157.08029_21.15301,0
1047,-157.04975_21.16044,0
1048,-157.09653_21.16566,0
1049,-157.08320_21.17928,0
1050,-157.09952_21.18213,0
1051,-156.78201_21.08369,0
1052,-156.79166_21.07992,0
1053,-156.80936_21.06865,0
1054,-157.03914_21.10090,4
1055,-157.03828_21.10091,4
1056,-157.03710_21.09969,4
1057,-157.03746_21.10065,4
1058,-157.03774_21.10006,4
1059,-157.03316_21.10436,4
1060,-157.03231_21.10347,6
1061,-157.03193_21.10285,6
1062,-157.03188_21.10249,6
1063,-157.03230_21.10121,2
1064,-157.03345_21.10023,6
1065,-157.03310_21.10184,4
1066,-157.03300_21.10251,4
1067,-157.03783_21.10322,4
1068,-157.03918_21.10312,0
1069,-157.25215_21.17288,18
1070,-157.27062_21.15325,0
1071,-157.26650_21.15993,2
1072,-156.98632_21.07789,3
1073,-157.10448_21.16571,0
1074,-157.07154_21.14981,0
1075,-157.07433_21.15027,0
1076,-157.06363_21.16454,0
1077,-157.07470_21.17363,0
1078,-157.07627_21.17397,1
1079,-157.07793_21.17374,0
1080,-157.08089_21.17490,0
1081,-157.08236_21.17534,0
1082,-157.07583_21.16877,0
1083,-157.08308_21.16622,0
1084,-157.09546_21.14667,0
1085,-157.09565_21.15778,0
1086,-157.06316_21.18022,0
1087,-156.98878_21.07686,2
1088,-157.06646_21.16647,0
1089,-157.06111_21.17479,0
1090,-157.04318_21.16448,2
1091,-157.06270_21.16713,1
1092,-157.06998_21.17262,0
1093,-157.08596_21.16793,0
1094,-157.07508_21.16508,0
1095,-157.03377_21.09658,2
1096,-157.04287_21.10333,0
1097,-156.99729_21.08409,1
1098,-156.99703_21.08446,1
1099,-157.07088_21.18190,0
1100,-156.87745_21.04803,6
1101,-156.79574_21.07375,4
1102,-157.09722_21.16916,0
1103,-157.08716_21.17619,0
1104,-156.77020_21.09000,0
1105,-157.11081_21.18127,0
1106,-156.97145_21.07065,5
1107,-156.75328_21.10124,0
1108,-156.98851_21.07676,2
1109,-157.00986_21.08225,4
1110,-157.05404_21.16241,0
1111,-157.06041_21.16435,0
1112,-157.05322_21.17131,0
1113,-156.97007_21.07985,5
1114,-156.99976_21.08156,1
1115,-157.05281_21.11069,0
1116,-157.03007_21.17766,0
1117,-157.01308_21.14995,0
1118,-157.08369_21.10696,0
1119,-156.94397_21.06611,1
1120,-156.95028_21.06695,0
1121,-157.01322_21.15578,0
1122,-157.02085_21.16035,0
1123,-156.96358_21.06961,1
1124,-157.05473_21.17087,0
1125,-157.05387_21.16705,2
1126,-157.05855_21.16660,1
1127,-157.05932_21.16846,2
1128,-157.00456_21.16135,0
1129,-157.00662_21.16086,0
1130,-156.99843_21.08458,1
1131,-156.99941_21.08459,1
1132,-156.99993_21.08480,4
1133,-156.99941_21.08567,1
1134,-157.00073_21.08148,1
1135,-156.96622_21.06943,0
1136,-156.99237_21.07777,1
1137,-156.99173_21.07759,1
1138,-156.99138_21.07758,1
1139,-156.98109_21.07335,1
1140,-157.00019_21.08299,1
1141,-156.83272_21.05990,0
1142,-156.83001_21.06311,0
1143,-156.77932_21.08554,12
1144,-156.87774_21.05506,2
1145,-156.86760_21.05406,0
1146,-156.87200_21.05260,10
1147,-156.84307_21.05653,1
1148,-156.87587_21.05560,10
1149,-156.79440_21.07283,4
1150,-156.79619_21.07283,2
1151,-156.81983_21.06486,0
1152,-156.82295_21.06368,0
1153,-156.82654_21.06246,0
1154,-156.75110_21.10822,1
1155,-157.05764_21.17020,0
1156,-157.11215_21.16589,0
1157,-156.74155_21.11497,4
1158,-156.78191_21.08369,0
1159,-157.00425_21.16454,0
1160,-157.00445_21.16454,0
1161,-157.04692_21.10328,0
1162,-157.04712_21.10328,0
1163,-157.10515_21.17087,0
1164,-157.10535_21.17087,0
1165,-157.11129_21.17218,0
1166,-157.11149_21.17218,0
1167,-156.98164_21.07726,2
1168,-156.98184_21.07726,2
1169,-156.82749_21.06180,0
1170,-156.82769_21.06180,0
1171,-156.73766_21.14266,0
1172,-156.73786_21.14266,0
1173,-156.73776_21.14276,14
1174,-157.01793_21.16028,0
1175,-157.01813_21.16028,0
1176,-157.01803_21.16038,0
1177,-157.01803_21.16018,0
1178,-157.01793_21.16038,0
1179,-157.01793_21.16018,0
1180,-157.01813_21.16038,0
1181,-157.01813_21.16018,0
1182,-156.99964_21.07987,1
1183,-156.99957_21.07999,1
1184,-156.99953_21.08009,1
1185,-156.99946_21.08021,1
1186,-156.99943_21.08034,1
1187,-156.99954_21.08044,1
1188,-156.99969_21.08039,1
1189,-156.99976_21.08027,1
1190,-156.99982_21.08015,1
1191,-156.99991_21.08003,1
1192,-157.00953_21.15913,0
1193,-157.00970_21.15900,0
1194,-157.00983_21.15883,0
1195,-157.00994_21.15866,0
1196,-157.01014_21.15851,0
1197,-157.01039_21.15823,0
1198,-157.01023_21.15818,0
1199,-157.01002_21.15810,0
1200,-157.00982_21.15803,0
1201,-157.00961_21.15795,0
1202,-157.00961_21.15847,0
1203,-157.00950_21.15865,0
1204,-157.24228_21.18518,29
1205,-157.24245_21.18519,29
1206,-157.24257_21.18534,29
1207,-157.24270_21.18541,29
1208,-157.24288_21.18546,29
1209,-157.24307_21.18549,29
1210,-157.24339_21.18526,29
1211,-157.24357_21.18539,29
1212,-157.24373_21.18540,29
1213,-157.24402_21.18545,29
1214,-157.24401_21.18582,29
1215,-157.24415_21.18595,29
1216,-157.24428_21.18603,29
1217,-157.24314_21.18592,29
1218,-157.24331_21.18597,29
1219,-157.24354_21.18602,29
1220,-157.24360_21.18615,29
1221,-157.24353_21.18636,29
1222,-157.24345_21.18658,29
1223,-157.24331_21.18661,29
1224,-157.24323_21.18671,29
1225,-157.24376_21.18721,29
1226,-157.24390_21.18736,29
1227,-157.24406_21.18732,29
1228,-157.24419_21.18728,29
1229,-157.24411_21.18683,29
1230,-157.24402_21.18668,29
1231,-157.24393_21.18657,29
1232,-157.24441_21.18725,29
1233,-157.24457_21.18727,29
1234,-157.24488_21.18542,29
1235,-157.24528_21.18555,29
1236,-157.24556_21.18543,29
1237,-157.24583_21.18529,29
1238,-157.24604_21.18507,29
1239,-157.24606_21.18551,29
1240,-157.24618_21.18589,29
1241,-157.24620_21.18605,29
1242,-157.24640_21.18651,29
1243,-157.24568_21.18646,29
1244,-157.24540_21.18644,29
1245,-157.24518_21.18612,29
1246,-157.24513_21.18581,29
1247,-157.24551_21.18667,29
1248,-157.24543_21.18694,29
1249,-157.24563_21.18727,29
1250,-157.24588_21.18741,29
1251,-157.24618_21.18743,29
1252,-157.24656_21.18743,29
1253,-157.24670_21.18678,29
1254,-157.24720_21.18703,29
1255,-157.24745_21.18729,29
1256,-157.24761_21.18750,29
1257,-157.24700_21.18833,15
1258,-157.24668_21.18827,15
1259,-157.24640_21.18819,15
1260,-157.24608_21.18819,15
1261,-157.24574_21.18831,15
1262,-157.24573_21.18863,15
1263,-157.24586_21.18897,15
1264,-157.24624_21.18894,15
1265,-157.24647_21.18889,15
1266,-157.24497_21.19040,9
1267,-157.24511_21.19016,5
1268,-157.24527_21.18996,5
1269,-157.24557_21.19001,5
1270,-157.24604_21.18990,5
1271,-157.24574_21.19052,9
1272,-157.24564_21.19118,9
1273,-157.24606_21.19119,9
1274,-157.24666_21.19105,9
1275,-157.24700_21.19098,9
1276,-157.24714_21.19077,9
1277,-157.24704_21.19050,9
1278,-157.24672_21.19041,9
1279,-157.24683_21.19016,5
