,Uid,Flikr_ID,Flikr_X,Flikr_Y
770,-156.99818_21.08530,flk_1886_Maui,-156.998526064,21.0802141696
771,-156.99871_21.08399,flk_1886_Maui,-156.998526064,21.0802141696
772,-156.99780_21.08596,flk_1885_Maui,-157.000931371,21.0802425282
773,-156.99825_21.08559,flk_1886_Maui,-156.998526064,21.0802141696
774,-156.99853_21.08568,flk_1886_Maui,-156.998526064,21.0802141696
775,-156.99776_21.08467,flk_1886_Maui,-156.998526064,21.0802141696
776,-157.00132_21.08101,flk_1885_Maui,-157.000931371,21.0802425282
777,-157.00118_21.08098,flk_1885_Maui,-157.000931371,21.0802425282
778,-157.00106_21.08086,flk_1885_Maui,-157.000931371,21.0802425282
779,-157.00021_21.08062,flk_1885_Maui,-157.000931371,21.0802425282
780,-157.00220_21.08164,flk_1884_Maui,-157.003336682,21.0802708527
781,-157.00170_21.08168,flk_1884_Maui,-157.003336682,21.0802708527
782,-157.00141_21.08157,flk_1884_Maui,-157.003336682,21.0802708527
783,-157.00127_21.08158,flk_1884_Maui,-157.003336682,21.0802708527
784,-157.00098_21.08151,flk_1885_Maui,-157.000931371,21.0802425282
785,-157.00083_21.08148,flk_1885_Maui,-157.000931371,21.0802425282
786,-157.00069_21.08144,flk_1885_Maui,-157.000931371,21.0802425282
787,-157.00044_21.08139,flk_1885_Maui,-157.000931371,21.0802425282
788,-157.00003_21.08123,flk_1885_Maui,-157.000931371,21.0802425282
789,-156.96307_21.06845,flk_1842_Maui,0.0,0.0
790,-156.96425_21.06893,flk_1841_Maui,0.0,0.0
791,-156.96581_21.06936,flk_1841_Maui,0.0,0.0
792,-156.96632_21.06943,flk_1840_Maui,0.0,0.0
793,-156.96717_21.06980,flk_1854_Maui,0.0,0.0
794,-156.96738_21.06987,flk_1854_Maui,0.0,0.0
795,-156.96759_21.06996,flk_1854_Maui,0.0,0.0
796,-156.96784_21.07005,flk_1854_Maui,0.0,0.0
797,-156.96974_21.07047,flk_1853_Maui,0.0,0.0
798,-156.96997_21.07051,flk_1853_Maui,0.0,0.0
799,-156.97043_21.07056,flk_1853_Maui,0.0,0.0
800,-156.97063_21.07059,flk_1853_Maui,0.0,0.0
801,-156.97106_21.07062,flk_1852_Maui,0.0,0.0
802,-156.99962_21.08011,flk_1886_Maui,-156.998526064,21.0802141696
803,-156.99918_21.08005,flk_1886_Maui,-156.998526064,21.0802141696
804,-156.99904_21.08021,flk_1886_Maui,-156.998526064,21.0802141696
805,-156.99843_21.07981,flk_1886_Maui,-156.998526064,21.0802141696
806,-156.99795_21.08050,flk_1886_Maui,-156.998526064,21.0802141696
807,-156.99626_21.07979,flk_1876_Maui,-156.996151028,21.0779282742
808,-156.99587_21.07932,flk_1876_Maui,-156.996151028,21.0779282742
809,-156.99552_21.07919,flk_1876_Maui,0.0,0.0
810,-156.99528_21.07909,flk_1876_Maui,0.0,0.0
811,-156.99522_21.07951,flk_1876_Maui,-156.996151028,21.0779282742
812,-156.99500_21.07997,flk_1876_Maui,-156.996151028,21.0779282742
813,-156.99579_21.07974,flk_1876_Maui,-156.996151028,21.0779282742
814,-156.99846_21.08058,flk_1886_Maui,-156.998526064,21.0802141696
815,-156.98174_21.07726,flk_1870_Maui,-156.984155199,21.0755283302
816,-156.95647_21.08495,flk_1842_Maui,-156.962600776,21.0684974193
817,-156.99340_21.07803,flk_1877_Maui,0.0,0.0
818,-156.99247_21.07777,flk_1878_Maui,0.0,0.0
819,-156.99183_21.07759,flk_1878_Maui,0.0,0.0
820,-156.99148_21.07758,flk_1878_Maui,0.0,0.0
821,-156.99107_21.07754,flk_1878_Maui,0.0,0.0
822,-156.99062_21.07743,flk_1878_Maui,0.0,0.0
823,-156.99016_21.07729,flk_1878_Maui,0.0,0.0
824,-156.98979_21.07717,flk_1878_Maui,0.0,0.0
825,-156.98628_21.07653,flk_1869_Maui,-156.98656041,21.0755568864
826,-156.98576_21.07630,flk_1869_Maui,-156.98656041,21.0755568864
827,-156.98524_21.07607,flk_1870_Maui,-156.984155199,21.0755283302
828,-156.98472_21.07584,flk_1870_Maui,-156.984155199,21.0755283302
829,-156.98119_21.07335,flk_1859_Maui,-156.98178047,21.0732422559
830,-156.98059_21.07324,flk_1859_Maui,-156.98178047,21.0732422559
831,-156.99920_21.08236,flk_1886_Maui,-156.998526064,21.0802141696
832,-156.99926_21.08201,flk_1885_Maui,-157.000931371,21.0802425282
833,-156.99949_21.08143,flk_1886_Maui,-156.998526064,21.0802141696
834,-157.00035_21.08178,flk_1885_Maui,-157.000931371,21.0802425282
835,-156.99976_21.08268,flk_1885_Maui,-157.000931371,21.0802425282
836,-156.99958_21.08296,flk_1885_Maui,-157.000931371,21.0802425282
837,-156.99900_21.08353,flk_1886_Maui,-156.998526064,21.0802141696
838,-156.99930_21.08371,flk_1885_Maui,-157.000931371,21.0802425282
839,-156.99956_21.08387,flk_1885_Maui,-157.000931371,21.0802425282
840,-156.99974_21.08414,flk_1885_Maui,-157.000931371,21.0802425282
841,-156.99999_21.08350,flk_1885_Maui,-157.000931371,21.0802425282
842,-157.00000_21.08321,flk_1885_Maui,-157.000931371,21.0802425282
843,-157.00029_21.08299,flk_1885_Maui,-157.000931371,21.0802425282
844,-157.00047_21.08270,flk_1885_Maui,-157.000931371,21.0802425282
845,-157.00096_21.08225,flk_1884_Maui,-157.003336682,21.0802708527
846,-157.00090_21.08184,flk_1884_Maui,-157.003336682,21.0802708527
847,-157.00128_21.08248,flk_1884_Maui,-157.003336682,21.0802708527
848,-157.00125_21.08277,flk_1884_Maui,-157.003336682,21.0802708527
849,-157.00108_21.08306,flk_1884_Maui,-157.003336682,21.0802708527
850,-157.00064_21.08378,flk_1884_Maui,-157.003336682,21.0802708527
851,-156.78131_21.08396,flk_1920_Maui,0.0,0.0
852,-156.78033_21.08577,flk_1921_Maui,-156.779593402,21.0820054037
853,-156.77076_21.08973,flk_2013_Maui,0.0,0.0
854,-156.77526_21.08830,flk_1987_Maui,0.0,0.0
855,-156.77555_21.08872,flk_1987_Maui,-156.774716186,21.0864567298
856,-156.77115_21.08855,flk_2013_Maui,0.0,0.0
857,-156.77363_21.08627,flk_1987_Maui,0.0,0.0
858,-156.77925_21.08441,flk_1921_Maui,0.0,0.0
859,-156.82654_21.06278,flk_1825_Maui,0.0,0.0
860,-156.82679_21.06266,flk_1825_Maui,0.0,0.0
861,-156.82732_21.06204,flk_1825_Maui,0.0,0.0
862,-156.82823_21.06556,flk_1825_Maui,-156.825584575,21.0622820703
863,-156.82436_21.06436,flk_1833_Maui,0.0,0.0
864,-156.82459_21.06417,flk_1833_Maui,0.0,0.0
865,-156.82483_21.06419,flk_1833_Maui,0.0,0.0
866,-156.82497_21.06443,flk_1833_Maui,0.0,0.0
867,-156.82506_21.06466,flk_1833_Maui,0.0,0.0
868,-156.82476_21.06462,flk_1833_Maui,0.0,0.0
869,-156.82484_21.06481,flk_1833_Maui,0.0,0.0
870,-156.82466_21.06493,flk_1833_Maui,0.0,0.0
871,-156.82449_21.06477,flk_1833_Maui,0.0,0.0
872,-156.82442_21.06509,flk_1833_Maui,0.0,0.0
873,-156.82431_21.06489,flk_1833_Maui,0.0,0.0
874,-156.82423_21.06521,flk_1833_Maui,0.0,0.0
875,-156.82407_21.06505,flk_1833_Maui,0.0,0.0
876,-156.82399_21.06539,flk_1833_Maui,0.0,0.0
877,-156.82392_21.06519,flk_1833_Maui,0.0,0.0
878,-156.82378_21.06552,flk_1833_Maui,0.0,0.0
879,-156.96624_21.07800,flk_1853_Maui,-156.969785334,21.070841343
880,-156.82364_21.06531,flk_1833_Maui,0.0,0.0
881,-157.03540_21.09861,flk_2022_Maui,-157.034427882,21.0941812922
882,-157.03562_21.10168,flk_2039_Maui,-157.039209412,21.0964945503
883,-156.99877_21.08200,flk_1886_Maui,-156.998526064,21.0802141696
884,-156.99864_21.08220,flk_1886_Maui,-156.998526064,21.0802141696
885,-156.99839_21.08257,flk_1886_Maui,-156.998526064,21.0802141696
886,-156.98870_21.07881,flk_1878_Maui,-156.991340506,21.0778713934
887,-156.93544_21.06899,flk_1812_Maui,-156.936238777,21.06140553
888,-156.94107_21.06730,flk_1824_Maui,-156.941017531,21.0637213586
889,-156.94365_21.06874,flk_1823_Maui,0.0,0.0
890,-156.95900_21.06897,flk_1843_Maui,-156.960195715,21.0684685328
891,-156.96197_21.07107,flk_1842_Maui,-156.962600776,21.0684974193
892,-156.95973_21.07109,flk_1843_Maui,-156.960195715,21.0684685328
893,-156.96866_21.07170,flk_1853_Maui,-156.969785334,21.070841343
894,-156.95649_21.06670,flk_1830_Maui,0.0,0.0
895,-156.91193_21.05762,flk_1784_Maui,0.0,0.0
896,-156.91103_21.05740,flk_1784_Maui,0.0,0.0
897,-156.87937_21.04852,flk_1748_Maui,0.0,0.0
898,-156.88181_21.05436,flk_1755_Maui,-156.883491426,21.0494674206
899,-156.83282_21.05990,flk_1816_Maui,0.0,0.0
900,-156.82926_21.06196,flk_1817_Maui,0.0,0.0
901,-156.83022_21.06174,flk_1817_Maui,0.0,0.0
902,-156.82946_21.06325,flk_1818_Maui,-156.828022104,21.0600555899
903,-156.82936_21.06316,flk_1818_Maui,-156.828022104,21.0600555899
904,-156.83011_21.06311,flk_1817_Maui,-156.830426825,21.0600863367
905,-156.83435_21.05995,flk_1816_Maui,0.0,0.0
906,-156.83406_21.06138,flk_1816_Maui,-156.83283155,21.0601170495
907,-156.83353_21.06139,flk_1816_Maui,-156.83283155,21.0601170495
908,-156.83218_21.06284,flk_1816_Maui,-156.83283155,21.0601170495
909,-156.83431_21.06270,flk_1816_Maui,-156.83283155,21.0601170495
910,-156.77553_21.08477,flk_1953_Maui,0.0,0.0
911,-156.77942_21.08554,flk_1921_Maui,-156.779593402,21.0820054037
912,-156.77884_21.08481,flk_1987_Maui,-156.774716186,21.0864567298
913,-156.77127_21.08811,flk_2013_Maui,0.0,0.0
914,-156.79577_21.09391,flk_1899_Maui,-156.786841834,21.0798424953
915,-156.78673_21.08673,flk_1919_Maui,-156.784403398,21.0820682969
916,-157.02108_21.15203,flk_2081_Maui,-157.068018787,21.1013411208
917,-156.75997_21.09642,flk_2060_Maui,0.0,0.0
918,-157.03537_21.10404,flk_2039_Maui,-157.039209412,21.0964945503
919,-157.03355_21.10447,flk_2039_Maui,-157.039209412,21.0964945503
920,-156.83348_21.05817,flk_1809_Maui,0.0,0.0
921,-156.83428_21.05743,flk_1808_Maui,0.0,0.0
922,-156.83478_21.05724,flk_1808_Maui,0.0,0.0
923,-156.79791_21.07324,flk_1862_Maui,0.0,0.0
924,-156.83592_21.05691,flk_1808_Maui,0.0,0.0
925,-156.83521_21.05665,flk_1799_Maui,0.0,0.0
926,-156.83572_21.05744,flk_1808_Maui,0.0,0.0
927,-156.83468_21.05801,flk_1808_Maui,0.0,0.0
928,-156.83428_21.05772,flk_1808_Maui,0.0,0.0
929,-156.83346_21.05925,flk_1816_Maui,0.0,0.0
930,-156.83517_21.05610,flk_1799_Maui,0.0,0.0
931,-156.83429_21.05851,flk_1808_Maui,0.0,0.0
932,-156.83413_21.05861,flk_1808_Maui,0.0,0.0
933,-156.83560_21.05709,flk_1808_Maui,0.0,0.0
934,-156.87769_21.05513,flk_1756_Maui,-156.873872914,21.0493472922
935,-156.87784_21.05506,flk_1756_Maui,-156.873872914,21.0493472922
936,-156.86385_21.05237,flk_1764_Maui,0.0,0.0
937,-156.86770_21.05406,flk_1763_Maui,0.0,0.0
938,-156.87210_21.05260,flk_1762_Maui,-156.871436195,21.0515745073
939,-156.87376_21.05151,flk_1756_Maui,-156.873872914,21.0493472922
940,-156.87401_21.05152,flk_1756_Maui,-156.873872914,21.0493472922
941,-156.87428_21.05149,flk_1756_Maui,-156.873872914,21.0493472922
942,-156.87754_21.04718,flk_1748_Maui,0.0,0.0
943,-156.86732_21.05414,flk_1763_Maui,0.0,0.0
944,-156.86697_21.05428,flk_1763_Maui,-156.8666269,21.0515141641
945,-156.87024_21.05222,flk_1762_Maui,0.0,0.0
946,-156.86753_21.05187,flk_1763_Maui,0.0,0.0
947,-156.76151_21.09647,flk_2059_Maui,0.0,0.0
948,-156.76128_21.09991,flk_2059_Maui,-156.762555702,21.0953271529
949,-156.76061_21.09769,flk_2060_Maui,0.0,0.0
950,-156.75922_21.09619,flk_2060_Maui,0.0,0.0
951,-156.75816_21.09690,flk_2084_Maui,0.0,0.0
952,-156.75778_21.09714,flk_2084_Maui,0.0,0.0
953,-156.75732_21.09758,flk_2084_Maui,0.0,0.0
954,-156.75753_21.09739,flk_2084_Maui,0.0,0.0
955,-156.75631_21.09844,flk_2085_Maui,0.0,0.0
956,-156.75642_21.09834,flk_2085_Maui,0.0,0.0
957,-156.75699_21.09861,flk_2084_Maui,0.0,0.0
958,-156.83557_21.05680,flk_1808_Maui,0.0,0.0
959,-156.84625_21.06354,flk_1796_Maui,-156.847324952,21.0557860233
960,-156.84255_21.05923,flk_1797_Maui,-156.840110929,21.0556944164
961,-156.84298_21.05842,flk_1797_Maui,-156.840110929,21.0556944164
962,-156.84317_21.05653,flk_1777_Maui,-156.844952783,21.0534982299
963,-156.84209_21.05558,flk_1797_Maui,-156.840110929,21.0556944164
964,-156.84100_21.05574,flk_1797_Maui,0.0,0.0
965,-156.84102_21.05687,flk_1797_Maui,-156.840110929,21.0556944164
966,-156.84090_21.05953,flk_1797_Maui,-156.840110929,21.0556944164
967,-156.83968_21.05599,flk_1797_Maui,0.0,0.0
968,-156.83658_21.05680,flk_1798_Maui,0.0,0.0
969,-156.84142_21.05490,flk_1797_Maui,0.0,0.0
970,-156.84254_21.05839,flk_1797_Maui,-156.840110929,21.0556944164
971,-156.84924_21.05773,flk_1807_Maui,0.0,0.0
972,-156.87246_21.05419,flk_1762_Maui,-156.871436195,21.0515745073
973,-156.87446_21.05543,flk_1762_Maui,-156.871436195,21.0515745073
974,-156.87501_21.05579,flk_1762_Maui,-156.871436195,21.0515745073
975,-156.87597_21.05560,flk_1762_Maui,-156.871436195,21.0515745073
976,-156.87612_21.05554,flk_1762_Maui,-156.871436195,21.0515745073
977,-156.87644_21.05548,flk_1756_Maui,-156.873872914,21.0493472922
978,-156.87683_21.05543,flk_1756_Maui,-156.873872914,21.0493472922
979,-156.80976_21.07162,flk_1845_Maui,-156.808685283,21.066580097
980,-156.79221_21.07581,flk_1872_Maui,0.0,0.0
981,-156.75605_21.09864,flk_2091_Maui,0.0,0.0
982,-156.76194_21.09547,flk_2059_Maui,0.0,0.0
983,-156.76289_21.09567,flk_2059_Maui,0.0,0.0
984,-156.78576_21.08215,flk_1919_Maui,0.0,0.0
985,-156.78391_21.08285,flk_1919_Maui,0.0,0.0
986,-156.78247_21.08440,flk_1920_Maui,0.0,0.0
987,-156.78812_21.07860,flk_1887_Maui,0.0,0.0
988,-156.78225_21.08353,flk_1920_Maui,0.0,0.0
989,-156.79083_21.07754,flk_1887_Maui,0.0,0.0
990,-156.79450_21.07283,flk_1871_Maui,0.0,0.0
991,-156.79519_21.07271,flk_1871_Maui,0.0,0.0
992,-156.79556_21.07301,flk_1871_Maui,0.0,0.0
993,-156.79582_21.07203,flk_1863_Maui,0.0,0.0
994,-156.79629_21.07283,flk_1863_Maui,0.0,0.0
995,-156.80970_21.06999,flk_1845_Maui,-156.808685283,21.066580097
996,-156.81078_21.06951,flk_1844_Maui,0.0,0.0
997,-156.81143_21.06938,flk_1844_Maui,-156.811090078,21.0666111267
998,-156.80378_21.06925,flk_1855_Maui,0.0,0.0
999,-156.80431_21.06894,flk_1847_Maui,0.0,0.0
1000,-156.81286_21.06899,flk_1844_Maui,-156.811090078,21.0666111267
1001,-156.81993_21.06486,flk_1834_Maui,0.0,0.0
1002,-156.82321_21.06349,flk_1833_Maui,0.0,0.0
1003,-156.82563_21.06120,flk_1825_Maui,0.0,0.0
1004,-156.82305_21.06368,flk_1833_Maui,0.0,0.0
1005,-156.82474_21.06367,flk_1825_Maui,0.0,0.0
1006,-156.82464_21.06374,flk_1833_Maui,0.0,0.0
1007,-156.84465_21.05541,flk_1777_Maui,0.0,0.0
1008,-156.82774_21.06521,flk_1825_Maui,-156.825584575,21.0622820703
1009,-156.82759_21.06180,flk_1818_Maui,0.0,0.0
1010,-156.82664_21.06246,flk_1825_Maui,0.0,0.0
1011,-156.82349_21.06514,flk_1833_Maui,0.0,0.0
1012,-156.82344_21.06493,flk_1833_Maui,0.0,0.0
1013,-156.82368_21.06479,flk_1833_Maui,0.0,0.0
1014,-156.82389_21.06467,flk_1833_Maui,0.0,0.0
1015,-156.75120_21.10822,flk_2098_Maui,-156.750393806,21.1041965655
1016,-156.74635_21.10810,flk_2106_Maui,0.0,0.0
1017,-156.74631_21.10668,flk_2103_Maui,0.0,0.0
1018,-156.74298_21.11116,flk_2111_Maui,0.0,0.0
1019,-156.74345_21.11100,flk_2111_Maui,0.0,0.0
1020,-156.74516_21.11107,flk_2110_Maui,0.0,0.0
1021,-156.74624_21.11182,flk_2110_Maui,-156.745480905,21.1109040234
1022,-156.74505_21.11221,flk_2110_Maui,0.0,0.0
1023,-156.74184_21.11192,flk_2112_Maui,0.0,0.0
1024,-156.74602_21.11277,flk_2110_Maui,-156.745480905,21.1109040234
1025,-157.06475_21.15857,flk_2468_Maui,-157.100490537,21.1965418964
1026,-157.05774_21.17020,flk_2420_Maui,-157.069283585,21.1894143496
1027,-157.07494_21.17926,flk_2417_Maui,-157.076505112,21.1894967189
1028,-157.07508_21.17866,flk_2417_Maui,-157.076505112,21.1894967189
1029,-157.09508_21.17833,flk_2468_Maui,-157.100490537,21.1965418964
1030,-157.09613_21.17405,flk_2467_Maui,-157.102897868,21.1965689513
1031,-157.10656_21.15182,flk_2486_Maui,-157.126942925,21.1990952617
1032,-157.11225_21.16589,flk_2466_Maui,-157.114934583,21.1967037116
1033,-156.82251_21.06446,flk_1833_Maui,0.0,0.0
1034,-157.03969_21.09892,flk_2039_Maui,-157.039209412,21.0964945503
1035,-157.04062_21.09970,flk_2039_Maui,-157.039209412,21.0964945503
1036,-157.03703_21.10359,flk_2039_Maui,-157.039209412,21.0964945503
1037,-156.74036_21.11454,flk_2119_Maui,0.0,0.0
1038,-156.74299_21.11151,flk_2111_Maui,0.0,0.0
1039,-156.86385_21.07320,flk_1791_Maui,-156.859348411,21.0559380215
1040,-156.74165_21.11497,flk_2119_Maui,0.0,0.0
1041,-156.73776_21.14266,flk_2152_Maui,-156.721047645,21.1354101866
1042,-156.74678_21.15476,flk_2347_Maui,-156.751743388,21.1741994518
1043,-157.11558_21.16664,flk_2465_Maui,-157.117341937,21.1967305608
1044,-157.08272_21.15407,flk_2466_Maui,-157.114934583,21.1967037116
1045,-157.08008_21.15401,flk_2439_Maui,-157.112555915,21.1944191997
1046,-157.08029_21.15301,flk_2466_Maui,-157.114934583,21.1967037116
1047,-157.04975_21.16044,flk_2468_Maui,-157.100490537,21.1965418964
1048,-157.09653_21.16566,flk_2441_Maui,-157.107741299,21.1943653361
1049,-157.08320_21.17928,flk_2433_Maui,-157.081290334,21.1918090489
1050,-157.09952_21.18213,flk_2467_Maui,-157.102897868,21.1965689513
1051,-156.78201_21.08369,flk_1920_Maui,0.0,0.0
1052,-156.79166_21.07992,flk_1887_Maui,-156.789280197,21.0776166517
1053,-156.80936_21.06865,flk_1845_Maui,-156.808685283,21.066580097
1054,-157.03914_21.10090,flk_2039_Maui,-157.039209412,21.0964945503
1055,-157.03828_21.10091,flk_2039_Maui,-157.039209412,21.0964945503
1056,-157.03710_21.09969,flk_2039_Maui,-157.039209412,21.0964945503
1057,-157.03746_21.10065,flk_2039_Maui,-157.039209412,21.0964945503
1058,-157.03774_21.10006,flk_2039_Maui,-157.039209412,21.0964945503
1059,-157.03316_21.10436,flk_2039_Maui,-157.039209412,21.0964945503
1060,-157.03231_21.10347,flk_2021_Maui,-157.036833466,21.0942091595
1061,-157.03193_21.10285,flk_2021_Maui,-157.036833466,21.0942091595
1062,-157.03188_21.10249,flk_2021_Maui,-157.036833466,21.0942091595
1063,-157.03230_21.10121,flk_2022_Maui,-157.034427882,21.0941812922
1064,-157.03345_21.10023,flk_2021_Maui,-157.036833466,21.0942091595
1065,-157.03310_21.10184,flk_2039_Maui,-157.039209412,21.0964945503
1066,-157.03300_21.10251,flk_2039_Maui,-157.039209412,21.0964945503
1067,-157.03783_21.10322,flk_2039_Maui,-157.039209412,21.0964945503
1068,-157.03918_21.10312,flk_2038_Maui,-157.041615041,21.0965223527
1069,-157.25215_21.17288,flk_2294_Maui,-157.254832339,21.1756262289
1070,-157.27062_21.15325,flk_2175_Maui,-157.279113417,21.157810264
1071,-157.26650_21.15993,flk_2183_Maui,-157.269433179,21.162227721
1072,-156.98632_21.07789,flk_1869_Maui,-156.98656041,21.0755568864
1073,-157.10448_21.16571,flk_2439_Maui,-157.112555915,21.1944191997
1074,-157.07154_21.14981,flk_2067_Maui,-157.106511213,21.1017754271
1075,-157.07433_21.15027,flk_2066_Maui,-157.108917022,21.1018022815
1076,-157.06363_21.16454,flk_2430_Maui,-157.088512029,21.191890914
1077,-157.07470_21.17363,flk_2417_Maui,-157.076505112,21.1894967189
1078,-157.07627_21.17397,flk_2416_Maui,-157.078912296,21.1895241068
1079,-157.07793_21.17374,flk_2432_Maui,-157.083697561,21.1918363715
1080,-157.08089_21.17490,flk_2430_Maui,-157.088512029,21.191890914
1081,-157.08236_21.17534,flk_2431_Maui,-157.086104793,21.1918636599
1082,-157.07583_21.16877,flk_2430_Maui,-157.088512029,21.191890914
1083,-157.08308_21.16622,flk_2468_Maui,-157.100490537,21.1965418964
1084,-157.09546_21.14667,flk_2065_Maui,-157.111322835,21.1018291017
1085,-157.09565_21.15778,flk_2466_Maui,-157.114934583,21.1967037116
1086,-157.06316_21.18022,flk_2397_Maui,-157.064498654,21.1871016988
1087,-156.98878_21.07686,flk_1868_Maui,0.0,0.0
1088,-157.06646_21.16647,flk_2431_Maui,-157.086104793,21.1918636599
1089,-157.06111_21.17479,flk_2396_Maui,-157.066905781,21.1871292547
1090,-157.04318_21.16448,flk_2418_Maui,-157.074097933,21.1894692967
1091,-157.06270_21.16713,flk_2416_Maui,-157.078912296,21.1895241068
1092,-157.06998_21.17262,flk_2417_Maui,-157.076505112,21.1894967189
1093,-157.08596_21.16793,flk_2468_Maui,-157.100490537,21.1965418964
1094,-157.07508_21.16508,flk_2446_Maui,-157.095704824,21.1942300776
1095,-157.03377_21.09658,flk_2022_Maui,-157.034427882,21.0941812922
1096,-157.04287_21.10333,flk_2037_Maui,-157.044020673,21.0965501211
1097,-156.99729_21.08409,flk_1886_Maui,-156.998526064,21.0802141696
1098,-156.99703_21.08446,flk_1886_Maui,-156.998526064,21.0802141696
1099,-157.07088_21.18190,flk_2420_Maui,-157.069283585,21.1894143496
1100,-156.87745_21.04803,flk_1749_Maui,0.0,0.0
1101,-156.79574_21.07375,flk_1871_Maui,0.0,0.0
1102,-157.09722_21.16916,flk_2442_Maui,-157.105333996,21.1943383529
1103,-157.08716_21.17619,flk_2446_Maui,-157.095704824,21.1942300776
1104,-156.77020_21.09000,flk_2023_Maui,0.0,0.0
1105,-157.11081_21.18127,flk_2439_Maui,-157.112555915,21.1944191997
1106,-156.97145_21.07065,flk_1852_Maui,0.0,0.0
1107,-156.75328_21.10124,flk_2095_Maui,0.0,0.0
1108,-156.98851_21.07676,flk_1868_Maui,0.0,0.0
1109,-157.00986_21.08225,flk_1897_Maui,0.0,0.0
1110,-157.05404_21.16241,flk_2448_Maui,-157.09089026,21.1941757344
1111,-157.06041_21.16435,flk_2430_Maui,-157.088512029,21.191890914
1112,-157.05322_21.17131,flk_2397_Maui,-157.064498654,21.1871016988
1113,-156.97007_21.07985,flk_1852_Maui,-156.972190448,21.0708700967
1114,-156.99976_21.08156,flk_1885_Maui,-157.000931371,21.0802425282
1115,-157.05281_21.11069,flk_2057_Maui,-157.056019502,21.0989460313
1116,-157.03007_21.17766,flk_2401_Maui,-157.052463073,21.1869634054
1117,-157.01308_21.14995,flk_2058_Maui,-157.053613814,21.0989184301
1118,-157.08369_21.10696,flk_2075_Maui,-157.082453332,21.1015050085
1119,-156.94397_21.06611,flk_1823_Maui,-156.943422487,21.0637505105
1120,-156.95028_21.06695,flk_1832_Maui,-156.950606448,21.0660952046
1121,-157.01322_21.15578,flk_2079_Maui,-157.072830287,21.1013958864
1122,-157.02085_21.16035,flk_2467_Maui,-157.102897868,21.1965689513
1123,-156.96358_21.06961,flk_1842_Maui,0.0,0.0
1124,-157.05473_21.17087,flk_2382_Maui,0.0,0.0
1125,-157.05387_21.16705,flk_2418_Maui,-157.074097933,21.1894692967
1126,-157.05855_21.16660,flk_2416_Maui,-157.078912296,21.1895241068
1127,-157.05932_21.16846,flk_2418_Maui,-157.074097933,21.1894692967
1128,-157.00456_21.16135,flk_2078_Maui,-157.075236042,21.1014232181
1129,-157.00662_21.16086,flk_2076_Maui,-157.080047565,21.1014777791
1130,-156.99843_21.08458,flk_1886_Maui,-156.998526064,21.0802141696
1131,-156.99941_21.08459,flk_1885_Maui,-157.000931371,21.0802425282
1132,-156.99993_21.08480,flk_1884_Maui,-157.003336682,21.0802708527
1133,-156.99941_21.08567,flk_1885_Maui,-157.000931371,21.0802425282
1134,-157.00073_21.08148,flk_1885_Maui,-157.000931371,21.0802425282
1135,-156.96622_21.06943,flk_1840_Maui,0.0,0.0
1136,-156.99237_21.07777,flk_1878_Maui,0.0,0.0
1137,-156.99173_21.07759,flk_1878_Maui,0.0,0.0
1138,-156.99138_21.07758,flk_1878_Maui,0.0,0.0
1139,-156.98109_21.07335,flk_1859_Maui,-156.98178047,21.0732422559
1140,-157.00019_21.08299,flk_1885_Maui,-157.000931371,21.0802425282
1141,-156.83272_21.05990,flk_1816_Maui,0.0,0.0
1142,-156.83001_21.06311,flk_1817_Maui,-156.830426825,21.0600863367
1143,-156.77932_21.08554,flk_1987_Maui,-156.774716186,21.0864567298
1144,-156.87774_21.05506,flk_1756_Maui,-156.873872914,21.0493472922
1145,-156.86760_21.05406,flk_1763_Maui,0.0,0.0
1146,-156.87200_21.05260,flk_1762_Maui,-156.871436195,21.0515745073
1147,-156.84307_21.05653,flk_1777_Maui,-156.844952783,21.0534982299
1148,-156.87587_21.05560,flk_1762_Maui,-156.871436195,21.0515745073
1149,-156.79440_21.07283,flk_1871_Maui,0.0,0.0
1150,-156.79619_21.07283,flk_1863_Maui,0.0,0.0
1151,-156.81983_21.06486,flk_1834_Maui,0.0,0.0
1152,-156.82295_21.06368,flk_1833_Maui,0.0,0.0
1153,-156.82654_21.06246,flk_1825_Maui,0.0,0.0
1154,-156.75110_21.10822,flk_2098_Maui,-156.750393806,21.1041965655
1155,-157.05764_21.17020,flk_2421_Maui,-157.066876416,21.1893868247
1156,-157.11215_21.16589,flk_2466_Maui,-157.114934583,21.1967037116
1157,-156.74155_21.11497,flk_2119_Maui,0.0,0.0
1158,-156.78191_21.08369,flk_1920_Maui,0.0,0.0
1159,-157.00425_21.16454,flk_2487_Maui,-157.124535519,21.1990685463
1160,-157.00445_21.16454,flk_2487_Maui,-157.124535519,21.1990685463
1161,-157.04692_21.10328,flk_2036_Maui,-157.046426309,21.0965778554
1162,-157.04712_21.10328,flk_2036_Maui,-157.046426309,21.0965778554
1163,-157.10515_21.17087,flk_2440_Maui,-157.110148605,21.194392285
1164,-157.10535_21.17087,flk_2440_Maui,-157.110148605,21.194392285
1165,-157.11129_21.17218,flk_2439_Maui,-157.112555915,21.1944191997
1166,-157.11149_21.17218,flk_2439_Maui,-157.112555915,21.1944191997
1167,-156.98164_21.07726,flk_1870_Maui,-156.984155199,21.0755283302
1168,-156.98184_21.07726,flk_1870_Maui,-156.984155199,21.0755283302
1169,-156.82749_21.06180,flk_1818_Maui,0.0,0.0
