,Uid,dist2_Wetlands_m
656,-157.05542_21.16998,961.8755703816281
657,-157.05568_21.17138,911.3499512490531
658,-157.05483_21.17087,857.4602298164234
659,-157.05309_21.16934,820.7433707306832
660,-157.05360_21.16853,922.6916265277576
661,-157.05397_21.16705,1071.9632779950296
662,-157.05416_21.16629,1150.935228325873
663,-157.05784_21.16642,1401.8218457686664
664,-157.05865_21.16660,1453.4937705347675
665,-157.05943_21.16680,1504.731955403406
666,-157.06032_21.16647,1600.5830510807104
667,-157.05942_21.16846,1403.8547017033695
668,-157.05914_21.16957,1321.1809883458347
669,-157.05879_21.17096,1207.5281102534575
670,-157.05852_21.17208,1080.4202762493562
671,-157.05856_21.17350,926.8713054394872
672,-157.05781_21.17332,932.8609525192227
673,-157.05716_21.17278,984.9384840215976
674,-157.05642_21.17236,945.3673342120785
675,-157.05710_21.17112,1057.8970435173683
676,-157.05761_21.16909,1207.0229850584903
677,-157.05787_21.16805,1292.6091413307838
678,-157.06102_21.16725,1615.276646602662
679,-157.06179_21.16743,1666.7899488819944
680,-157.06107_21.16868,1511.6562764456069
681,-157.06020_21.17020,1323.8998865578687
682,-157.06047_21.17111,1236.1314140125064
683,-157.06021_21.17219,1114.9002793823172
684,-157.06020_21.17387,940.7622049737267
685,-157.05941_21.17370,929.4672190225712
686,-157.05893_21.17041,1263.9855332946856
687,-157.05865_21.17153,1143.3990525523272
688,-157.05178_21.16832,826.1326643535302
689,-157.06094_21.16922,1450.9884185787596
690,-157.06006_21.16748,1516.71708102339
691,-157.05726_21.16548,1428.8996051639665
692,-157.05711_21.16607,1372.2345803087435
693,-157.05696_21.17007,1093.969743374232
694,-157.00466_21.16135,713.2043289728301
695,-157.00495_21.16122,701.9060516271413
696,-157.00549_21.16100,681.0972827691826
697,-157.00921_21.16030,599.2155242931049
698,-157.00850_21.16071,566.5709606182885
699,-157.00737_21.16095,579.7711185835652
700,-157.00787_21.16023,635.2796446349402
701,-157.00732_21.16045,632.1666993199271
702,-157.00521_21.16160,652.5670558337051
703,-157.00672_21.16086,620.4661171444332
704,-157.00763_21.16033,633.2227814382069
705,-157.00662_21.16062,648.4542647332356
706,-157.04886_21.16546,993.1806851363172
707,-157.04944_21.16545,1010.2544929664134
708,-157.05002_21.16673,913.1227183182218
709,-157.04994_21.16620,965.8875911966061
710,-157.04985_21.16603,981.8030248559132
711,-157.05041_21.16600,1001.6460456808336
712,-157.05066_21.16597,1012.594261562504
713,-157.00708_21.08155,12.4524659775465
714,-157.05083_21.16626,988.3556237040409
715,-157.05051_21.16631,972.3907053218672
716,-157.05055_21.16658,945.6638294596963
717,-157.05070_21.16699,907.6857966990397
718,-157.05049_21.16691,909.2622364578857
719,-157.05096_21.16554,1067.97549474008
720,-157.05310_21.16421,1070.2771472211737
721,-157.05294_21.16487,1119.4253953125285
722,-157.05286_21.16519,1143.937564081344
723,-157.05277_21.16551,1146.7543753619534
724,-157.05253_21.16648,1040.2938918109385
725,-157.05244_21.16681,1004.8020689649117
726,-157.05233_21.16722,958.938829911288
727,-157.05211_21.16806,868.9431178340631
728,-157.05260_21.16408,1028.1858832488397
729,-157.05251_21.16443,1053.700427656757
730,-157.05243_21.16475,1078.6296677273695
731,-157.05234_21.16507,1104.146590444337
732,-157.05226_21.16540,1130.0014599069323
733,-157.05218_21.16572,1098.1908242700415
734,-157.05210_21.16604,1062.285479313418
735,-157.05201_21.16637,1026.3594623225158
736,-157.05193_21.16669,990.6036498285536
737,-157.05191_21.16708,951.7340735212496
738,-157.05165_21.16730,917.6318710573901
739,-156.75043_21.13161,6222.4165283469165
740,-156.74406_21.14693,8027.004318323776
741,-156.95895_21.06726,1604.3007237594031
742,-156.95723_21.06685,1420.0054230459184
743,-156.95702_21.06678,1396.6337093842997
744,-156.98756_21.07875,1995.1798258640224
745,-156.98771_21.07889,1976.708916068804
746,-156.98794_21.07889,1953.672366799044
747,-156.98846_21.07757,1931.461792434424
748,-156.98828_21.07804,1937.304696191478
749,-156.99793_21.08438,921.1166558499149
750,-156.99855_21.08422,854.3049341250543
751,-156.99853_21.08458,867.9015213862762
752,-156.99834_21.08485,896.666907923089
753,-156.99826_21.08511,914.3970249200707
754,-156.99801_21.08552,955.8793772555425
755,-156.99785_21.08578,982.3724482887006
756,-156.99775_21.08614,1008.7771071032092
757,-156.99907_21.08500,831.5353389836396
758,-156.99951_21.08459,772.5869486485118
759,-157.00003_21.08480,731.2839807059405
760,-156.99969_21.08538,791.6895885260992
761,-156.99951_21.08567,822.5719514620021
762,-156.99934_21.08596,853.9081575503569
763,-156.99851_21.08685,978.8301316056775
764,-156.99782_21.08665,1028.677988029075
765,-156.99748_21.08656,1055.1115793813287
766,-156.99721_21.08635,1069.5888750463544
767,-156.99709_21.08656,1091.105675661476
768,-156.99679_21.08649,1115.2579646408035
769,-156.99758_21.08496,975.3547839185136
770,-156.99818_21.08530,930.0056019839019
771,-156.99871_21.08399,831.77183104363
772,-156.99780_21.08596,995.8301411612448
773,-156.99825_21.08559,936.5902917571021
774,-156.99853_21.08568,913.4980505535642
775,-156.99776_21.08467,948.0420579139414
776,-157.00132_21.08101,543.2547088738057
777,-157.00118_21.08098,558.1351205047447
778,-157.00106_21.08086,572.7856749309151
779,-157.00021_21.08062,664.8925940113268
780,-157.00220_21.08164,443.50800886473206
781,-157.00170_21.08168,494.77263794425744
782,-157.00141_21.08157,525.2761060935742
783,-157.00127_21.08158,540.1906904841992
784,-157.00098_21.08151,571.0432621966493
785,-157.00083_21.08148,586.5969447398166
786,-157.00069_21.08144,601.8816092789601
787,-157.00044_21.08139,627.9417836754773
788,-157.00003_21.08123,672.2359866527055
789,-156.96307_21.06845,2050.540623322758
790,-156.96425_21.06893,2182.2824900686487
791,-156.96581_21.06936,2350.2909601949686
792,-156.96632_21.06943,2404.157540092267
793,-156.96717_21.06980,2499.8794531237527
794,-156.96738_21.06987,2522.7654765544025
795,-156.96759_21.06996,2546.699497842636
796,-156.96784_21.07005,2573.520526322416
797,-156.96974_21.07047,2776.4048757782166
798,-156.96997_21.07051,2800.8501657868164
799,-156.97043_21.07056,2848.2944909463704
800,-156.97063_21.07059,2869.3878662655547
801,-156.97106_21.07062,2913.589245783005
802,-156.99962_21.08011,738.0861213018587
803,-156.99918_21.08005,784.4776656892834
804,-156.99904_21.08021,793.367576529448
805,-156.99843_21.07981,866.527598349862
806,-156.99795_21.08050,898.2193223129774
807,-156.99626_21.07979,1085.4258672419794
808,-156.99587_21.07932,1137.4789257784228
809,-156.99552_21.07919,1176.5773580424748
810,-156.99528_21.07909,1202.9235652693299
811,-156.99522_21.07951,1198.2934742219327
812,-156.99500_21.07997,1210.2000162778595
813,-156.99579_21.07974,1134.268797383878
814,-156.99846_21.08058,844.3309276340797
815,-156.98174_21.07726,2620.19566152419
816,-156.95647_21.08495,2595.222847876364
817,-156.99340_21.07803,1423.5199864572012
818,-156.99247_21.07777,1524.660489411253
819,-156.99183_21.07759,1593.4048543614952
820,-156.99148_21.07758,1628.6136646648292
821,-156.99107_21.07754,1671.1104832202975
822,-156.99062_21.07743,1719.2900361852855
823,-156.99016_21.07729,1769.264175290256
824,-156.98979_21.07717,1809.6729408619171
825,-156.98628_21.07653,2180.014677977764
826,-156.98576_21.07630,2238.893826787548
827,-156.98524_21.07607,2298.348179749016
828,-156.98472_21.07584,2357.122118886365
829,-156.98119_21.07335,2791.9591719370574
830,-156.98059_21.07324,2854.7056645908524
831,-156.99920_21.08236,755.4546610903006
832,-156.99926_21.08201,747.2441105484096
833,-156.99949_21.08143,726.2985689604902
834,-157.00035_21.08178,634.8404866998573
835,-156.99976_21.08268,699.6947499887901
836,-156.99958_21.08296,721.8541761374174
837,-156.99900_21.08353,791.4211348689244
838,-156.99930_21.08371,765.3685829605557
839,-156.99956_21.08387,742.9762288836531
840,-156.99974_21.08414,733.0839888322557
841,-156.99999_21.08350,690.1916494581277
842,-157.00000_21.08321,682.906844283767
843,-157.00029_21.08299,648.3498960982513
844,-157.00047_21.08270,626.2898567700871
845,-157.00096_21.08225,572.20903364546
846,-157.00090_21.08184,577.1055834600415
847,-157.00128_21.08248,540.7128861037653
848,-157.00125_21.08277,546.4935945357192
849,-157.00108_21.08306,569.441752527219
850,-157.00064_21.08378,632.6173312391942
851,-156.78131_21.08396,84.21397363430648
852,-156.78033_21.08577,296.83262054103574
853,-156.77076_21.08973,1258.9104733387912
854,-156.77526_21.08830,801.9325911916934
855,-156.77555_21.08872,817.2664451118466
856,-156.77115_21.08855,1152.0477292815149
857,-156.77363_21.08627,801.5334955120518
858,-156.77925_21.08441,203.78907361264544
859,-156.82654_21.06278,3572.4322777727125
860,-156.82679_21.06266,3544.3072009876287
861,-156.82732_21.06204,3476.096376943099
862,-156.82823_21.06556,3487.2045080603784
863,-156.82436_21.06436,3834.3677291948698
864,-156.82459_21.06417,3806.067911547505
865,-156.82483_21.06419,3782.1621664777017
866,-156.82497_21.06443,3775.412972953368
867,-156.82506_21.06466,3773.3734339838634
868,-156.82476_21.06462,3801.773002805644
869,-156.82484_21.06481,3799.832998687029
870,-156.82466_21.06493,3821.5755216894954
871,-156.82449_21.06477,3832.88070292386
872,-156.82442_21.06509,3849.663638213352
873,-156.82431_21.06489,3854.587172033325
874,-156.82423_21.06521,3872.376675542152
875,-156.82407_21.06505,3883.679322478068
876,-156.82399_21.06539,3901.6243054972415
877,-156.82392_21.06519,3903.030409274184
878,-156.82378_21.06552,3926.9661930381753
879,-156.96624_21.07800,2778.3683629881334
880,-156.82364_21.06531,3934.703246676224
881,-157.03540_21.09861,1094.438876243565
882,-157.03562_21.10168,1399.467336204987
883,-156.99877_21.08200,798.294786587864
884,-156.99864_21.08220,812.8692824462217
885,-156.99839_21.08257,840.7605963672837
886,-156.98870_21.07881,1877.4021148313732
887,-156.93544_21.06899,621.2883642633634
888,-156.94107_21.06730,216.0090203230452
889,-156.94365_21.06874,411.09205031955673
890,-156.95900_21.06897,1658.4574679188415
891,-156.96197_21.07107,2027.1937894194944
892,-156.95973_21.07109,1814.685320465121
893,-156.96866_21.07170,2705.839397262276
894,-156.95649_21.06670,1340.452835297741
895,-156.91193_21.05762,1994.465655965951
896,-156.91103_21.05740,1898.616400310469
897,-156.87937_21.04852,667.593173241564
898,-156.88181_21.05436,538.9845788966097
899,-156.83282_21.05990,2869.7903910026703
900,-156.82926_21.06196,3276.86018619175
901,-156.83022_21.06174,3173.7905747584564
902,-156.82946_21.06325,3290.873853523889
903,-156.82936_21.06316,3298.3952692202993
904,-156.83011_21.06311,3220.965560975975
905,-156.83435_21.05995,2713.73464302116
906,-156.83406_21.06138,2776.178508647499
907,-156.83353_21.06139,2830.7340758908326
908,-156.83218_21.06284,3005.6018019119306
909,-156.83431_21.06270,2789.286701612573
910,-156.77553_21.08477,551.9131300988963
911,-156.77942_21.08554,301.178742088895
912,-156.77884_21.08481,265.35321457924726
913,-156.77127_21.08811,1115.6958918904024
914,-156.79577_21.09391,1918.876916051432
915,-156.78673_21.08673,691.3520518946534
916,-157.02108_21.15203,1679.0654468898247
917,-156.75997_21.09642,2601.529843144317
918,-157.03537_21.10404,1499.1210828481435
919,-157.03355_21.10447,1611.1534147024943
920,-156.83348_21.05817,2774.810139261848
921,-156.83428_21.05743,2684.6590628537247
922,-156.83478_21.05724,2631.029670448136
923,-156.79791_21.07324,2026.8786306135653
924,-156.83592_21.05691,2509.6426583077555
925,-156.83521_21.05665,2581.8706669586854
926,-156.83572_21.05744,2535.229802833257
927,-156.83468_21.05801,2648.857653026473
928,-156.83428_21.05772,2687.172102666507
929,-156.83346_21.05925,2792.7177108251394
930,-156.83517_21.05610,2584.054513894149
931,-156.83429_21.05851,2695.8606002898337
932,-156.83413_21.05861,2713.666222353105
933,-156.83560_21.05709,2545.0644333087967
934,-156.87769_21.05513,940.2434780479484
935,-156.87784_21.05506,922.9930958323424
936,-156.86385_21.05237,218.19238751570603
937,-156.86770_21.05406,476.1731635404185
938,-156.87210_21.05260,959.939715660449
939,-156.87376_21.05151,1166.6514651594184
940,-156.87401_21.05152,1190.0258757198294
941,-156.87428_21.05149,1175.2608381576595
942,-156.87754_21.04718,880.0615873411695
943,-156.86732_21.05414,435.8572081905259
944,-156.86697_21.05428,396.9031061616755
945,-156.87024_21.05222,803.1870050299643
946,-156.86753_21.05187,584.5618392640163
947,-156.76151_21.09647,2475.155137240397
948,-156.76128_21.09991,2738.749295019677
949,-156.76061_21.09769,2631.6540434239423
950,-156.75922_21.09619,2652.6361325887337
951,-156.75816_21.09690,2787.184684826361
952,-156.75778_21.09714,2835.3448863484664
953,-156.75732_21.09758,2902.1261295162085
954,-156.75753_21.09739,2871.7103514341848
955,-156.75631_21.09844,3041.649027259569
956,-156.75642_21.09834,3026.5282053913115
957,-156.75699_21.09861,2994.8753259820182
958,-156.83557_21.05680,2545.963608890491
959,-156.84625_21.06354,1685.1008521023607
960,-156.84255_21.05923,1863.0038492404817
961,-156.84298_21.05842,1801.6586513953932
962,-156.84317_21.05653,1755.8392204621903
963,-156.84209_21.05558,1863.8318353254715
964,-156.84100_21.05574,1976.815512137784
965,-156.84102_21.05687,1981.505427600957
966,-156.84090_21.05953,2037.1729277014224
967,-156.83968_21.05599,2114.8496040753425
968,-156.83658_21.05680,2441.1716007817254
969,-156.84142_21.05490,1933.4152461353249
970,-156.84254_21.05839,1845.2802384130364
971,-156.84924_21.05773,1148.2983779496744
972,-156.87246_21.05419,948.7069468865186
973,-156.87446_21.05543,1139.2629731448992
974,-156.87501_21.05579,1194.9043512267895
975,-156.87597_21.05560,1122.9184510148248
976,-156.87612_21.05554,1105.7585164847917
977,-156.87644_21.05548,1073.2827174713
978,-156.87683_21.05543,1034.401156831647
979,-156.80976_21.07162,3212.4827624302593
980,-156.79221_21.07581,1374.051401695289
981,-156.75605_21.09864,3076.2053317933987
982,-156.76194_21.09547,2374.040126017024
983,-156.76289_21.09567,2307.860184151972
984,-156.78576_21.08215,473.7236013743757
985,-156.78391_21.08285,272.55631272302
986,-156.78247_21.08440,184.20015512764027
987,-156.78812_21.07860,849.5010654095738
988,-156.78225_21.08353,110.06943148990553
989,-156.79083_21.07754,1151.7373990568171
990,-156.79450_21.07283,1759.0311549185924
991,-156.79519_21.07271,1823.9584536350171
992,-156.79556_21.07301,1835.433025089884
993,-156.79582_21.07203,1921.4357196634153
994,-156.79629_21.07283,1909.2148160245704
995,-156.80970_21.06999,3280.0892238292954
996,-156.81078_21.06951,3404.2566440605174
997,-156.81143_21.06938,3471.4339669947017
998,-156.80378_21.06925,2777.57610828168
999,-156.80431_21.06894,2842.8257686157485
1000,-156.81286_21.06899,3624.557149055117
1001,-156.81993_21.06486,4294.225782805345
1002,-156.82321_21.06349,3927.26682905096
1003,-156.82563_21.06120,3630.358624257548
1004,-156.82305_21.06368,3948.1425423458336
1005,-156.82474_21.06367,3776.9048687907784
1006,-156.82464_21.06374,3789.7609456476466
1007,-156.84465_21.05541,1597.598971366682
1008,-156.82774_21.06521,3523.973122955803
1009,-156.82759_21.06180,3442.5821736100825
1010,-156.82664_21.06246,3554.9789764140646
1011,-156.82349_21.06514,3944.517711954279
1012,-156.82344_21.06493,3943.6639717169537
1013,-156.82368_21.06479,3915.27500514122
1014,-156.82389_21.06467,3890.9823659109256
1015,-156.75120_21.10822,4132.237135155234
1016,-156.74635_21.10810,4508.765386745873
1017,-156.74631_21.10668,4417.352558625375
1018,-156.74298_21.11116,4993.761000774417
1019,-156.74345_21.11100,4944.6436957900205
1020,-156.74516_21.11107,4812.533604999035
1021,-156.74624_21.11182,4782.187997473557
1022,-156.74505_21.11221,4903.200249470614
1023,-156.74184_21.11192,5138.898205553515
1024,-156.74602_21.11277,4869.794371968781
1025,-157.06475_21.15857,1579.5263112692735
1026,-157.05774_21.17020,1160.252729939708
1027,-157.07494_21.17926,1240.6349100341552
1028,-157.07508_21.17866,1298.9310715071235
1029,-157.09508_21.17833,3082.8299510906268
1030,-157.09613_21.17405,3374.970518541317
1031,-157.10656_21.15182,1676.761777744576
1032,-157.11225_21.16589,3229.944087305891
1033,-156.82251_21.06446,4022.889432238976
1034,-157.03969_21.09892,1083.7712133399443
1035,-157.04062_21.09970,966.7873815113804
1036,-157.03703_21.10359,1321.0878973948973
1037,-156.74036_21.11454,5441.420939558036
1038,-156.74299_21.11151,5016.753709812092
1039,-156.86385_21.07320,1881.8860067628
1040,-156.74165_21.11497,5370.824406371316
1041,-156.73776_21.14266,7959.539342424097
1042,-156.74678_21.15476,8630.798943379401
1043,-157.11558_21.16664,3364.6651401777326
1044,-157.08272_21.15407,3135.7746406007154
1045,-157.08008_21.15401,3057.1684450122893
1046,-157.08029_21.15301,3078.1672922252574
1047,-157.04975_21.16044,528.0048217640879
1048,-157.09653_21.16566,3444.5994180257853
1049,-157.08320_21.17928,1918.4696993759771
1050,-157.09952_21.18213,3412.576121781279
1051,-156.78201_21.08369,95.91005646100504
1052,-156.79166_21.07992,1129.130812148606
1053,-156.80936_21.06865,3314.0360519582428
1054,-157.03914_21.10090,1094.9600088465008
1055,-157.03828_21.10091,1184.5468281787173
1056,-157.03710_21.09969,1295.0660267147102
1057,-157.03746_21.10065,1271.48565050581
1058,-157.03774_21.10006,1252.2020117631364
1059,-157.03316_21.10436,1589.1882461320104
1060,-157.03231_21.10347,1474.2894206394403
1061,-157.03193_21.10285,1399.103050147821
1062,-157.03188_21.10249,1359.2476207610516
1063,-157.03230_21.10121,1229.281176125517
1064,-157.03345_21.10023,1161.3840245993404
1065,-157.03310_21.10184,1318.5509544171575
1066,-157.03300_21.10251,1386.8836009798947
1067,-157.03783_21.10322,1233.324989906614
1068,-157.03918_21.10312,1092.6198321601107
1069,-157.25215_21.17288,1083.5318416876091
1070,-157.27062_21.15325,1638.6929703121639
1071,-157.26650_21.15993,789.7420012616046
1072,-156.98632_21.07789,2139.7003872300256
1073,-157.10448_21.16571,3229.7502892764514
1074,-157.07154_21.14981,2202.3466653459873
1075,-157.07433_21.15027,2480.939959698381
1076,-157.06363_21.16454,1820.2640975040792
1077,-157.07470_21.17363,1696.0500081766957
1078,-157.07627_21.17397,1787.070001149888
1079,-157.07793_21.17374,1907.1924392516237
1080,-157.08089_21.17490,2019.0951971313457
1081,-157.08236_21.17534,2098.852776069448
1082,-157.07583_21.16877,2184.706847436548
1083,-157.08308_21.16622,2891.92194257708
1084,-157.09546_21.14667,1629.7410892271453
1085,-157.09565_21.15778,2685.4633836622006
1086,-157.06316_21.18022,437.8572815208444
1087,-156.98878_21.07686,1920.7529200558236
1088,-157.06646_21.16647,1968.9955754480568
1089,-157.06111_21.17479,893.3533693523393
1090,-157.04318_21.16448,649.5956507709427
1091,-157.06270_21.16713,1730.3067067536783
1092,-157.06998_21.17262,1495.5791516641743
1093,-157.08596_21.16793,2937.9206395480974
1094,-157.07508_21.16508,2483.927637507045
1095,-157.03377_21.09658,813.8049232251753
1096,-157.04287_21.10333,717.9302496823481
1097,-156.99729_21.08409,978.1579107280488
1098,-156.99703_21.08446,1013.8150841804792
1099,-157.07088_21.18190,745.9554130446343
1100,-156.87745_21.04803,872.2065702141366
1101,-156.79574_21.07375,1805.1937755726865
1102,-157.09722_21.16916,3746.3545484510632
1103,-157.08716_21.17619,2446.43257042515
1104,-156.77020_21.09000,1323.5246932278362
1105,-157.11081_21.18127,4582.873462196868
1106,-156.97145_21.07065,2954.072290781591
1107,-156.75328_21.10124,3477.693912879879
1108,-156.98851_21.07676,1951.0163873237043
1109,-157.00986_21.08225,117.07736546617528
1110,-157.05404_21.16241,971.377487439091
1111,-157.06041_21.16435,1556.731658599313
1112,-157.05322_21.17131,690.057885282396
1113,-156.97007_21.07985,3224.1205110185965
1114,-156.99976_21.08156,697.3511632459498
1115,-157.05281_21.11069,512.8920735220692
1116,-157.03007_21.17766,111.59249168431523
1117,-157.01308_21.14995,1767.9999403864708
1118,-157.08369_21.10696,40.962384330776224
1119,-156.94397_21.06611,137.37766095111863
1120,-156.95028_21.06695,731.0472219601874
1121,-157.01322_21.15578,1138.6364348547954
1122,-157.02085_21.16035,780.9578597419843
1123,-156.96358_21.06961,2133.461192777637
1124,-157.05473_21.17087,848.4862605191864
1125,-157.05387_21.16705,1065.5583008961803
1126,-157.05855_21.16660,1445.3670398890572
1127,-157.05932_21.16846,1394.84882091934
1128,-157.00456_21.16135,720.8964249347354
1129,-157.00662_21.16086,625.7648101895376
1130,-156.99843_21.08458,877.7729756525412
1131,-156.99941_21.08459,782.3141299717283
1132,-156.99993_21.08480,740.7923660197213
1133,-156.99941_21.08567,831.7118350861598
1134,-157.00073_21.08148,596.9508308811992
1135,-156.96622_21.06943,2394.061748269018
1136,-156.99237_21.07777,1534.5692754546255
1137,-156.99173_21.07759,1603.3166148809692
1138,-156.99138_21.07758,1638.5420968396527
1139,-156.98109_21.07335,2801.7331814642876
1140,-157.00019_21.08299,658.6270336105001
1141,-156.83272_21.05990,2880.0304808363912
1142,-156.83001_21.06311,3231.0021799360998
1143,-156.77932_21.08554,305.5021922448296
1144,-156.87774_21.05506,932.0952158387571
1145,-156.86760_21.05406,466.629720837502
1146,-156.87200_21.05260,950.2585032826739
1147,-156.84307_21.05653,1766.2067810289004
1148,-156.87587_21.05560,1132.1986737871127
1149,-156.79440_21.07283,1750.8295479435303
1150,-156.79619_21.07283,1900.6453530210003
1151,-156.81983_21.06486,4304.314823565992
1152,-156.82295_21.06368,3958.261884371464
1153,-156.82654_21.06246,3565.128722126037
1154,-156.75110_21.10822,4139.90729856864
1155,-157.05764_21.17020,1150.9068960003078
1156,-157.11215_21.16589,3228.907067734176
1157,-156.74155_21.11497,5378.646282916667
1158,-156.78191_21.08369,87.62360564406208
1159,-157.00425_21.16454,582.8706715636523
1160,-157.00445_21.16454,562.6466309251592
1161,-157.04692_21.10328,313.1856819834487
1162,-157.04712_21.10328,293.44247382129464
1163,-157.10515_21.17087,3786.552358833952
1164,-157.10535_21.17087,3784.360935539205
1165,-157.11129_21.17218,3916.648095140216
1166,-157.11149_21.17218,3917.9088883735712
1167,-156.98164_21.07726,2630.383410038082
1168,-156.98184_21.07726,2610.0095196826487
1169,-156.82749_21.06180,3452.7627731757825
1170,-156.82769_21.06180,3432.402846986668
1171,-156.73766_21.14266,7965.349037705371
1172,-156.73786_21.14266,7953.738973957227
1173,-156.73776_21.14276,7968.723180830393
1174,-157.01793_21.16028,735.9032371899106
1175,-157.01813_21.16028,736.1453743858219
1176,-157.01803_21.16038,724.8798908136093
1177,-157.01803_21.16018,747.0222089721651
1178,-157.01793_21.16038,724.8313592760245
1179,-157.01793_21.16018,746.9751159758154
1180,-157.01813_21.16038,725.0771937342179
1181,-157.01813_21.16018,747.2136654596387
1182,-156.99964_21.07987,743.8477378004135
1183,-156.99957_21.07999,747.012781041153
1184,-156.99953_21.08009,747.9457736594323
1185,-156.99946_21.08021,751.3270996312272
1186,-156.99943_21.08034,750.550661395333
1187,-156.99954_21.08044,737.0595581660148
1188,-156.99969_21.08039,723.7756479023253
1189,-156.99976_21.08027,719.1485411284472
1190,-156.99982_21.08015,716.4370498478457
1191,-156.99991_21.08003,712.1227226028792
1192,-157.00953_21.15913,726.793596477702
1193,-157.00970_21.15900,741.0971476486659
1194,-157.00983_21.15883,759.7034086387306
1195,-157.00994_21.15866,779.2730898438201
1196,-157.01014_21.15851,795.8793343381946
1197,-157.01039_21.15823,827.8179965885507
1198,-157.01023_21.15818,833.4740775571265
1199,-157.01002_21.15810,841.5530084634477
1200,-157.00982_21.15803,849.0045951005669
1201,-157.00961_21.15795,857.3813414034457
1202,-157.00961_21.15847,800.0825673441585
1203,-157.00950_21.15865,779.8261946538206
1204,-157.24228_21.18518,2766.992489219061
1205,-157.24245_21.18519,2756.1780368114432
1206,-157.24257_21.18534,2759.9912414827436
1207,-157.24270_21.18541,2757.101590382084
1208,-157.24288_21.18546,2749.0700607141707
1209,-157.24307_21.18549,2738.514456882724
1210,-157.24339_21.18526,2697.7582332915167
1211,-157.24357_21.18539,2696.0592392989506
1212,-157.24373_21.18540,2686.4031857573755
1213,-157.24402_21.18545,2672.114927855159
1214,-157.24401_21.18582,2703.8865565161223
1215,-157.24415_21.18595,2706.940664873802
1216,-157.24428_21.18603,2705.04743166912
1217,-157.24314_21.18592,2769.853345256977
1218,-157.24331_21.18597,2763.1443929516745
1219,-157.24354_21.18602,2751.5303880574606
1220,-157.24360_21.18615,2759.977650384604
1221,-157.24353_21.18636,2781.9711798581766
1222,-157.24345_21.18658,2806.1523936091644
1223,-157.24331_21.18661,2817.5672843362486
1224,-157.24323_21.18671,2832.175421724105
1225,-157.24376_21.18721,2841.3807760360487
1226,-157.24390_21.18736,2846.3759295262685
1227,-157.24406_21.18732,2832.847080467324
1228,-157.24419_21.18728,2821.242930687072
1229,-157.24411_21.18683,2786.4200752427423
1230,-157.24402_21.18668,2779.101456804295
1231,-157.24393_21.18657,2774.2025141610297
1232,-157.24441_21.18725,2805.2815577874767
1233,-157.24457_21.18727,2796.7276464029087
1234,-157.24488_21.18542,2613.1751833318835
1235,-157.24528_21.18555,2599.7781741299623
1236,-157.24556_21.18543,2571.8093935462343
1237,-157.24583_21.18529,2542.3908161896425
1238,-157.24604_21.18507,2509.9941377548835
1239,-157.24606_21.18551,2548.180458994492
1240,-157.24618_21.18589,2576.3213496284607
1241,-157.24620_21.18605,2589.68326873838
1242,-157.24640_21.18651,2619.3987119613334
1243,-157.24568_21.18646,2657.4128061821316
1244,-157.24540_21.18644,2672.439969061108
1245,-157.24518_21.18612,2656.3588355354423
1246,-157.24513_21.18581,2631.741575502656
1247,-157.24551_21.18667,2686.321419818707
1248,-157.24543_21.18694,2716.2273886545854
1249,-157.24563_21.18727,2734.355074073983
1250,-157.24588_21.18741,2732.9216827725927
1251,-157.24618_21.18743,2718.053872335892
1252,-157.24656_21.18743,2696.694687435607
1253,-157.24670_21.18678,2628.1414372594004
1254,-157.24720_21.18703,2624.6909129861738
1255,-157.24745_21.18729,2635.8635148451262
1256,-157.24761_21.18750,2647.834583512257
1257,-157.24700_21.18833,2758.7192382728745
1258,-157.24668_21.18827,2769.7963301647105
1259,-157.24640_21.18819,2777.2186318298063
1260,-157.24608_21.18819,2794.6800338658727
1261,-157.24574_21.18831,2824.5701338313143
1262,-157.24573_21.18863,2855.475682809274
1263,-157.24586_21.18897,2879.711275090564
1264,-157.24624_21.18894,2857.44188641785
1265,-157.24647_21.18889,2839.9528440667755
1266,-157.24497_21.19040,3063.448824328031
1267,-157.24511_21.19016,3033.460910817854
1268,-157.24527_21.18996,3005.3590810518845
1269,-157.24557_21.19001,2994.811113868508
1270,-157.24604_21.18990,2958.8484195191454
1271,-157.24574_21.19052,3034.8436434524738
1272,-157.24564_21.19118,3102.48712337248
1273,-157.24606_21.19119,3082.860787691152
1274,-157.24666_21.19105,3039.6973892764036
1275,-157.24700_21.19098,3016.452049837753
1276,-157.24714_21.19077,2989.277852418656
1277,-157.24704_21.19050,2967.3837865645805
1278,-157.24672_21.19041,2974.107539918292
1279,-157.24683_21.19016,2944.30383814484
