,Uid,BlockGp_ID
931,-156.83429_21.05851,787
932,-156.83413_21.05861,787
933,-156.83560_21.05709,787
934,-156.87769_21.05513,787
935,-156.87784_21.05506,787
936,-156.86385_21.05237,787
937,-156.86770_21.05406,787
938,-156.87210_21.05260,787
939,-156.87376_21.05151,787
940,-156.87401_21.05152,787
941,-156.87428_21.05149,787
942,-156.87754_21.04718,787
943,-156.86732_21.05414,787
944,-156.86697_21.05428,787
945,-156.87024_21.05222,787
946,-156.86753_21.05187,787
947,-156.76151_21.09647,787
948,-156.76128_21.09991,787
949,-156.76061_21.09769,787
950,-156.75922_21.09619,787
951,-156.75816_21.09690,787
952,-156.75778_21.09714,787
953,-156.75732_21.09758,787
954,-156.75753_21.09739,787
955,-156.75631_21.09844,787
956,-156.75642_21.09834,787
957,-156.75699_21.09861,787
958,-156.83557_21.05680,787
959,-156.84625_21.06354,787
960,-156.84255_21.05923,787
961,-156.84298_21.05842,787
962,-156.84317_21.05653,787
963,-156.84209_21.05558,787
964,-156.84100_21.05574,787
965,-156.84102_21.05687,787
966,-156.84090_21.05953,787
967,-156.83968_21.05599,787
968,-156.83658_21.05680,787
969,-156.84142_21.05490,787
970,-156.84254_21.05839,787
971,-156.84999_21.05402,0
972,-156.87246_21.05419,787
973,-156.87446_21.05543,787
974,-156.87501_21.05579,787
975,-156.87597_21.05560,787
976,-156.87612_21.05554,787
977,-156.87644_21.05548,787
978,-156.87683_21.05543,787
979,-156.80976_21.07162,787
980,-156.79221_21.07581,787
981,-156.75605_21.09864,787
982,-156.76194_21.09547,787
983,-156.76289_21.09567,787
984,-156.78576_21.08215,787
985,-156.78391_21.08285,787
986,-156.78247_21.08440,787
987,-156.78808_21.07858,0
988,-156.78225_21.08353,787
989,-156.79083_21.07754,787
990,-156.79450_21.07283,787
991,-156.79519_21.07271,787
992,-156.79556_21.07301,787
993,-156.79582_21.07203,787
994,-156.79629_21.07283,787
995,-156.80970_21.06999,787
996,-156.81078_21.06951,787
997,-156.81143_21.06938,787
998,-156.80378_21.06925,787
999,-156.80431_21.06894,787
1000,-156.81286_21.06899,787
1001,-156.81993_21.06486,787
1002,-156.82321_21.06349,787
1003,-156.82563_21.06120,787
1004,-156.82305_21.06368,787
1005,-156.82474_21.06367,787
1006,-156.82464_21.06374,787
1007,-156.84465_21.05541,787
1008,-156.82774_21.06521,787
1009,-156.82759_21.06180,787
1010,-156.82664_21.06246,787
1011,-156.82349_21.06514,787
1012,-156.82344_21.06493,787
1013,-156.82368_21.06479,787
1014,-156.82389_21.06467,787
1015,-156.75120_21.10822,787
1016,-156.74635_21.10810,787
1017,-156.74631_21.10668,787
1018,-156.74298_21.11116,787
1019,-156.74345_21.11100,787
1020,-156.74516_21.11107,787
1021,-156.74624_21.11182,787
1022,-156.74505_21.11221,787
1023,-156.74184_21.11192,787
1024,-156.74602_21.11277,787
1025,-157.06475_21.15857,779
1026,-157.05774_21.17020,829
1027,-157.07494_21.17926,829
1028,-157.07508_21.17866,829
1029,-157.09508_21.17833,829
1030,-157.09613_21.17405,829
1031,-157.10656_21.15182,779
1032,-157.11225_21.16589,829
1033,-156.82251_21.06446,787
1034,-157.03969_21.09892,845
1035,-157.04062_21.09970,845
1036,-157.03703_21.10359,845
1037,-156.74036_21.11454,787
1038,-156.74299_21.11151,787
1039,-156.86385_21.07320,787
1040,-156.74165_21.11497,787
1041,-156.73776_21.14266,787
1042,-156.74678_21.15476,787
1043,-157.11558_21.16664,829
1044,-157.08272_21.15407,779
1045,-157.08008_21.15401,779
1046,-157.08029_21.15301,779
1047,-157.04975_21.16044,779
1048,-157.09653_21.16566,779
1049,-157.08320_21.17928,829
1050,-157.09952_21.18213,829
1051,-156.78201_21.08369,787
1052,-156.79166_21.07992,787
1053,-156.80936_21.06865,787
1054,-157.03914_21.10090,845
1055,-157.03828_21.10091,845
1056,-157.03710_21.09969,845
1057,-157.03746_21.10065,845
1058,-157.03774_21.10006,845
1059,-157.03316_21.10436,845
1060,-157.03231_21.10347,845
1061,-157.03193_21.10285,845
1062,-157.03188_21.10249,845
1063,-157.03230_21.10121,845
1064,-157.03345_21.10023,845
1065,-157.03310_21.10184,845
1066,-157.03300_21.10251,845
1067,-157.03783_21.10322,845
1068,-157.03918_21.10312,845
1069,-157.25215_21.17288,779
1070,-157.27062_21.15325,779
1071,-157.26650_21.15993,779
1072,-156.98632_21.07789,845
1073,-157.10448_21.16571,779
1074,-157.07154_21.14981,779
1075,-157.07433_21.15027,779
1076,-157.06363_21.16454,779
1077,-157.07470_21.17363,829
1078,-157.07627_21.17397,829
1079,-157.07793_21.17374,829
1080,-157.08089_21.17490,829
1081,-157.08236_21.17534,829
1082,-157.07583_21.16877,779
1083,-157.08308_21.16622,779
1084,-157.09546_21.14667,779
1085,-157.09565_21.15778,779
1086,-157.06316_21.18022,829
1087,-156.98878_21.07686,845
1088,-157.06646_21.16647,779
1089,-157.06111_21.17479,829
1090,-157.04318_21.16448,829
1091,-157.06270_21.16713,829
1092,-157.06998_21.17262,829
1093,-157.08596_21.16793,779
1094,-157.07508_21.16508,779
1095,-157.03377_21.09658,845
1096,-157.04287_21.10333,845
1097,-156.99729_21.08409,789
1098,-156.99703_21.08446,789
1099,-157.07088_21.18190,829
1100,-156.87745_21.04803,787
1101,-156.79574_21.07375,787
1102,-157.09722_21.16916,779
1103,-157.08716_21.17619,829
1104,-156.77020_21.09000,787
1105,-157.11081_21.18127,829
1106,-156.97145_21.07065,845
1107,-156.75328_21.10124,787
1108,-156.98851_21.07676,845
1109,-157.00986_21.08225,788
1110,-157.05404_21.16241,779
1111,-157.06041_21.16435,779
1112,-157.05322_21.17131,829
1113,-156.97007_21.07985,845
1114,-156.99976_21.08156,789
1115,-157.05281_21.11069,845
1116,-157.03007_21.17766,829
1117,-157.01308_21.14995,845
1118,-157.08369_21.10696,845
1119,-156.94397_21.06611,845
1120,-156.95028_21.06695,845
1121,-157.01322_21.15578,829
1122,-157.02085_21.16035,829
1123,-156.96358_21.06961,845
1124,-157.05473_21.17087,829
1125,-157.05387_21.16705,829
1126,-157.05855_21.16660,829
1127,-157.05932_21.16846,829
1128,-157.00456_21.16135,829
1129,-157.00662_21.16086,829
1130,-156.99843_21.08458,789
1131,-156.99941_21.08459,789
1132,-156.99993_21.08480,789
1133,-156.99941_21.08567,789
1134,-157.00073_21.08148,789
1135,-156.96622_21.06943,845
1136,-156.99237_21.07777,845
1137,-156.99173_21.07759,845
1138,-156.99138_21.07758,845
1139,-156.98109_21.07335,845
1140,-157.00019_21.08299,789
1141,-156.83272_21.05990,787
1142,-156.83001_21.06311,787
1143,-156.77932_21.08554,787
1144,-156.87774_21.05506,787
1145,-156.86760_21.05406,787
1146,-156.87200_21.05260,787
1147,-156.84307_21.05653,787
1148,-156.87587_21.05560,787
1149,-156.79440_21.07283,787
1150,-156.79619_21.07283,787
1151,-156.81983_21.06486,787
1152,-156.82295_21.06368,787
1153,-156.82654_21.06246,787
1154,-156.75110_21.10822,787
1155,-157.05764_21.17020,829
1156,-157.11215_21.16589,829
1157,-156.74155_21.11497,787
1158,-156.78191_21.08369,787
1159,-157.00425_21.16454,829
1160,-157.00445_21.16454,829
1161,-157.04692_21.10328,845
1162,-157.04712_21.10328,845
1163,-157.10515_21.17087,829
1164,-157.10535_21.17087,829
1165,-157.11129_21.17218,829
1166,-157.11149_21.17218,829
1167,-156.98164_21.07726,845
1168,-156.98184_21.07726,845
1169,-156.82749_21.06180,787
1170,-156.82769_21.06180,787
1171,-156.73766_21.14266,787
1172,-156.73786_21.14266,787
1173,-156.73776_21.14276,787
1174,-157.01793_21.16028,829
1175,-157.01813_21.16028,829
1176,-157.01803_21.16038,829
1177,-157.01803_21.16018,829
1178,-157.01793_21.16038,829
1179,-157.01793_21.16018,829
1180,-157.01813_21.16038,829
1181,-157.01813_21.16018,829
1182,-156.99964_21.07987,789
1183,-156.99957_21.07999,789
1184,-156.99953_21.08009,789
1185,-156.99946_21.08021,789
1186,-156.99943_21.08034,789
1187,-156.99954_21.08044,789
1188,-156.99969_21.08039,789
1189,-156.99976_21.08027,789
1190,-156.99982_21.08015,789
1191,-156.99991_21.08003,789
1192,-157.00953_21.15913,829
1193,-157.00970_21.15900,829
1194,-157.00983_21.15883,829
1195,-157.00994_21.15866,829
1196,-157.01014_21.15851,829
1197,-157.01039_21.15823,829
1198,-157.01023_21.15818,829
1199,-157.01002_21.15810,829
1200,-157.00982_21.15803,829
1201,-157.00961_21.15795,829
1202,-157.00961_21.15847,829
1203,-157.00950_21.15865,829
1204,-157.24228_21.18518,779
1205,-157.24245_21.18519,779
1206,-157.24257_21.18534,779
1207,-157.24270_21.18541,779
1208,-157.24288_21.18546,779
1209,-157.24307_21.18549,779
1210,-157.24339_21.18526,779
1211,-157.24357_21.18539,779
1212,-157.24373_21.18540,779
1213,-157.24402_21.18545,779
1214,-157.24401_21.18582,779
1215,-157.24415_21.18595,779
1216,-157.24428_21.18603,779
1217,-157.24314_21.18592,779
1218,-157.24331_21.18597,779
1219,-157.24354_21.18602,779
1220,-157.24360_21.18615,779
1221,-157.24353_21.18636,779
1222,-157.24345_21.18658,779
1223,-157.24331_21.18661,779
1224,-157.24323_21.18671,779
1225,-157.24376_21.18721,779
1226,-157.24390_21.18736,779
1227,-157.24406_21.18732,779
1228,-157.24419_21.18728,779
1229,-157.24411_21.18683,779
1230,-157.24402_21.18668,779
1231,-157.24393_21.18657,779
1232,-157.24441_21.18725,779
1233,-157.24457_21.18727,779
1234,-157.24488_21.18542,779
1235,-157.24528_21.18555,779
1236,-157.24556_21.18543,779
1237,-157.24583_21.18529,779
1238,-157.24604_21.18507,779
1239,-157.24606_21.18551,779
1240,-157.24618_21.18589,779
1241,-157.24620_21.18605,779
1242,-157.24640_21.18651,779
1243,-157.24568_21.18646,779
1244,-157.24540_21.18644,779
1245,-157.24518_21.18612,779
1246,-157.24513_21.18581,779
1247,-157.24551_21.18667,779
1248,-157.24543_21.18694,779
1249,-157.24563_21.18727,779
1250,-157.24588_21.18741,779
1251,-157.24618_21.18743,779
1252,-157.24656_21.18743,779
1253,-157.24670_21.18678,779
1254,-157.24720_21.18703,779
1255,-157.24745_21.18729,779
1256,-157.24761_21.18750,779
1257,-157.24700_21.18833,779
1258,-157.24668_21.18827,779
1259,-157.24640_21.18819,779
1260,-157.24608_21.18819,779
1261,-157.24574_21.18831,779
1262,-157.24573_21.18863,779
1263,-157.24586_21.18897,779
1264,-157.24624_21.18894,779
1265,-157.24647_21.18889,779
1266,-157.24497_21.19040,779
1267,-157.24511_21.19016,779
1268,-157.24527_21.18996,779
1269,-157.24557_21.19001,779
1270,-157.24604_21.18990,779
1271,-157.24574_21.19052,779
1272,-157.24564_21.19118,779
1273,-157.24606_21.19119,779
1274,-157.24666_21.19105,779
1275,-157.24700_21.19098,779
1276,-157.24714_21.19077,779
1277,-157.24704_21.19050,779
1278,-157.24672_21.19041,779
1279,-157.24683_21.19016,779
